Rate,Weight,Time,ell,p
0.432,0.20347200000000001,0.07467400274355626,0.01338709,0.00356256
0.433,0.203943,0.07504856214828588,0.01343577,0.00357658
0.434,0.204414,0.07542423243595468,0.01348349,0.0035903
0.435,0.204885,0.07580101531431967,0.01354894,0.00360981
0.436,0.205356,0.07617891331152203,0.01359901,0.0036243
0.437,0.205827,0.07655792636978523,0.01365065,0.0036393
0.438,0.206298,0.07693805741073989,0.01370367,0.00365476
0.439,0.206769,0.07731930788731531,0.01376215,0.003672
0.44,0.20724,0.07770167833576178,0.01381173,0.00368634
0.441,0.20766600000000002,0.07808519133594191,0.01386477,0.00370166
0.442,0.208092,0.07846983080978266,0.01392447,0.00371916
0.443,0.208518,0.07885560027434438,0.01397395,0.00373331
0.444,0.20894400000000002,0.07924249943870817,0.01403576,0.00375151
0.445,0.20937,0.07963053132258342,0.01409213,0.00376793
0.446,0.209796,0.08001969767285672,0.01415256,0.00378568
0.447,0.21022200000000002,0.08040999988710007,0.01420834,0.00380191
0.448,0.210648,0.08080144072115049,0.01424352,0.00381137
0.449,0.211074,0.0811940182122278,0.01430253,0.00382867
0.45,0.21150000000000002,0.08158773890645914,0.0143498,0.00384211
0.451,0.211924,0.08198260213925969,0.01442788,0.00386568
0.452,0.212348,0.0823786087056902,0.01446861,0.00387697
0.453,0.21277200000000002,0.08277576117708303,0.01452123,0.00389216
0.454,0.213196,0.08317406268842314,0.0145783,0.00390883
0.455,0.21362,0.08357351414023834,0.01462974,0.00392364
0.456,0.21404399999999998,0.08397411637197894,0.01469263,0.00394223
0.457,0.214468,0.08437587168300292,0.01472581,0.00395103
0.458,0.214892,0.0847787807263036,0.01479794,0.00397267
0.459,0.21531599999999998,0.08518284750126986,0.01484514,0.00398609
0.46,0.21574,0.08558807279271176,0.01490855,0.00400487
0.461,0.21616199999999997,0.08599445741061726,0.01495839,0.00401916
0.462,0.21658399999999997,0.08640200438835945,0.01500137,0.00403118
0.463,0.21700599999999998,0.08681071420247236,0.01505732,0.0040475
0.464,0.21742799999999998,0.08722059153988758,0.01512841,0.00406881
0.465,0.21785,0.08763163286412148,0.01516859,0.00407992
0.466,0.218272,0.08804384470320048,0.0152134,0.00409255
0.467,0.218694,0.08845722748168278,0.01525865,0.00410533
0.468,0.219116,0.08887178216748455,0.01531464,0.00412166
0.469,0.21953799999999998,0.08928751276575554,0.01538446,0.00414258
0.47,0.21995999999999996,0.0897044178358283,0.01540752,0.00414801
0.471,0.22038,0.09012249919415535,0.01546898,0.00416616
0.472,0.2208,0.09054176150674352,0.01551592,0.00417949
0.473,0.22122,0.09096220488063003,0.01556558,0.00419373
0.474,0.22164,0.09138383246964936,0.01562211,0.00421025
0.475,0.22206,0.09180664276034547,0.01568034,0.00422733
0.476,0.22247999999999998,0.09223064179114467,0.01572068,0.00423848
0.477,0.2229,0.09265582919593807,0.01578858,0.00425878
0.478,0.22332,0.09308220639147453,0.01582226,0.00426772
0.479,0.22374,0.09350977708896235,0.01586541,0.0042798
0.48,0.22416,0.0939385418761975,0.01594209,0.00430302
0.481,0.224627,0.09436853302441549,0.01597129,0.00431066
0.482,0.225094,0.09479971743762693,0.01602247,0.00432559
0.483,0.225561,0.09523209746793292,0.01604807,0.00433202
0.484,0.226028,0.0956656703861403,0.01610789,0.00434983
0.485,0.226495,0.09610044245529495,0.01615759,0.00436427
0.486,0.226962,0.09653641419721166,0.01622597,0.00438493
0.487,0.227429,0.09697358438572837,0.01623474,0.00438577
0.488,0.22789600000000002,0.09741195956075177,0.01627227,0.00439617
0.489,0.228363,0.0978515353836229,0.01633691,0.00441559
0.49,0.22883,0.0982923197073897,0.01637086,0.00442479
0.491,0.229247,0.0987343484555521,0.01644799,0.00444818
0.492,0.229664,0.09917759029753634,0.01646129,0.00445033
0.493,0.230081,0.09962205029189018,0.01652556,0.00446944
0.494,0.230498,0.10006773059397436,0.01657699,0.00448428
0.495,0.230915,0.10051463248243907,0.01661244,0.00449379
0.496,0.231332,0.10096275737458274,0.01665689,0.00450631
0.497,0.231749,0.10141210587809635,0.01671102,0.00452205
0.498,0.232166,0.1018626824024022,0.01672637,0.00452487
0.499,0.232583,0.10231448633134943,0.01678616,0.00454249
0.5,0.233,0.10276752259899621,0.01682737,0.00455393
0.501,0.23304984069505677,0.10322175658450146,0.01689475,0.00457267
0.502,0.2330996813901135,0.10367677789609198,0.01695628,0.00458946
0.503,0.23314952208517026,0.10413258294647032,0.0170177,0.00460622
0.504,0.23319936278022702,0.10458917741356784,0.01709609,0.00462863
0.505,0.23324920347528375,0.10504656552425848,0.01716485,0.00464783
0.506,0.2332990441703405,0.10550474710072288,0.01722615,0.00466455
0.507,0.23334888486539723,0.10596372062399682,0.01729171,0.00468269
0.508,0.233398725560454,0.10642349455199102,0.01736159,0.00470227
0.509,0.23344856625551075,0.10688406888650054,0.0174347,0.00472292
0.51,0.23349840695056748,0.10734544535104013,0.01749259,0.00473851
0.511,0.23198441995377825,0.10778334044306824,0.01767246,0.00478873
0.512,0.2304915642591515,0.10821053135263559,0.01785032,0.00483836
0.513,0.2290191076393112,0.10862734940573907,0.01799385,0.00487663
0.514,0.22756635946819545,0.10903411941220585,0.01814838,0.00491865
0.515,0.22613266748477637,0.10943113048730098,0.01833577,0.00497172
0.516,0.22471741487355776,0.10981867440080176,0.01846761,0.00500633
0.517,0.2233200176245856,0.11019701607405687,0.01862475,0.00504945
0.518,0.22193992214117472,0.11056641422176536,0.01880409,0.00510006
0.519,0.2205766030673395,0.11092710811495984,0.01896165,0.00514347
0.52,0.21922956131083035,0.11127933220799135,0.01909097,0.00517752
0.521,0.21789832224066144,0.11162330148375367,0.01924171,0.00521879
0.522,0.2165824340406631,0.11195922849000145,0.01940384,0.00526393
0.523,0.21528146620286182,0.11228731165826705,0.01953649,0.00529928
0.524,0.21399500814644312,0.11260774483828648,0.01968863,0.0053412
0.525,0.21272266794973158,0.11292070640797262,0.01984305,0.00538396
0.526,0.21146407118408647,0.11322637361020986,0.02001649,0.00543313
0.527,0.21021885983987562,0.11352491179018726,0.02013391,0.00546363
0.528,0.2089866913357921,0.1138164822143761,0.02027669,0.00550266
0.529,0.20776723760374402,0.11410123748198944,0.02042723,0.00554434
0.53,0.20656018424238665,0.11437932649856711,0.02059014,0.00559023
0.531,0.20536522973310717,0.11465088836851817,0.02072814,0.00562782
0.532,0.2041820847129191,0.11491605931519078,0.02085065,0.00566029
0.533,0.2030104712992996,0.1151749718530859,0.02098279,0.00569602
0.534,0.20185012246250175,0.11542775050084404,0.02112968,0.00573675
0.535,0.20070078144132616,0.11567451547465472,0.02126058,0.00577217
0.536,0.1995622011987281,0.1159153843377557,0.02140915,0.00581356
0.537,0.19843414391399125,0.11615046989725936,0.02154235,0.00584984
0.538,0.19731638050850714,0.11637987931687904,0.02166532,0.00588275
0.539,0.19620869020248505,0.11660371714132844,0.02180134,0.00592006
0.54,0.1951108601001576,0.11682208515491466,0.02192572,0.00595353
0.541,0.19402268480127757,0.11703508090332645,0.02208776,0.00599966
0.542,0.19294396603689548,0.11724279695470413,0.02219694,0.00602811
0.543,0.19187451232758926,0.1174453261172325,0.02233377,0.00606588
0.544,0.1908141386624765,0.11764275798010787,0.02246812,0.00610285
0.545,0.1897626661974855,0.1178351725547545,0.02258712,0.00613473
0.546,0.1887199219714912,0.1180226586723902,0.02270699,0.00616693
0.547,0.18768573863903956,0.11820529104175144,0.02284988,0.00620689
0.548,0.18665995421849071,0.1183831515350979,0.02298976,0.00624588
0.549,0.18564241185450797,0.11855631156264305,0.02308809,0.00627097
0.55,0.18463295959390336,0.11872484799508243,0.02323425,0.00631214
0.551,0.18363145017394564,0.11888882752515953,0.02332109,0.00633346
0.552,0.18263774082226025,0.11904831987717238,0.02346314,0.00637332
0.553,0.18165169306760828,0.11920339397157935,0.02359216,0.00640885
0.554,0.18067317256077853,0.11935411185861176,0.02370901,0.00644034
0.555,0.17970204890496913,0.11950053899077032,0.02382887,0.00647287
0.556,0.1787381954950427,0.11964273443319363,0.02396,0.00650921
0.557,0.17778148936509464,0.11978075731063322,0.0240812,0.00654226
0.558,0.1768318110438145,0.11991466733145013,0.02417202,0.00656515
0.559,0.17588904441716152,0.12004451891380771,0.02430957,0.00660375
0.56,0.17495307659790227,0.12017036811173727,0.02441567,0.00663183
0.561,0.17402379780159405,0.1202922683167626,0.02453445,0.00666419
0.562,0.17310110122867386,0.12041027053039186,0.02465306,0.00669653
0.563,0.17218488295216353,0.12052442455711934,0.02477025,0.00672843
0.564,0.17127504181084213,0.1206347821979522,0.02488708,0.00676023
0.565,0.17037147930743068,0.12074138948920188,0.025013,0.00679512
0.566,0.16947409951155706,0.1208442930833154,0.02511242,0.00682114
0.567,0.16858280896722286,0.12094354006979119,0.02521978,0.00684986
0.568,0.16769751660451834,0.12103917469487706,0.02533075,0.00687982
0.569,0.1668181336553493,0.1211312392145564,0.02543918,0.00690895
0.57,0.16594457357295567,0.12121977661741355,0.02557235,0.00694642
0.571,0.16507675195501537,0.1213048282113385,0.02568665,0.00697758
0.572,0.16421458647013995,0.12138643643141583,0.02580636,0.00701059
0.573,0.16335799678758073,0.1214646360322501,0.02589146,0.007032
0.574,0.16250690450997646,0.12153947046922037,0.02601818,0.00706742
0.575,0.16166123310898195,0.12161097615310694,0.02609584,0.00708639
0.576,0.16082090786362957,0.12167918617728155,0.0262174,0.00712013
0.577,0.15998585580128202,0.12174414151676798,0.02634123,0.00715465
0.578,0.15915600564104532,0.12180587539743215,0.02643682,0.00717973
0.579,0.1583312877395172,0.12186442171699864,0.02653885,0.00720699
0.58,0.15751163403875457,0.1219198152609292,0.0266518,0.00723794
0.581,0.15669697801634977,0.12197208924505343,0.02675206,0.00726466
0.582,0.1558872546375129,0.12202127281058155,0.02686272,0.00729489
0.583,0.1550824003090611,0.12206740050145887,0.02697253,0.00732487
0.584,0.1542823528352247,0.12211050280243738,0.02706731,0.00734982
0.585,0.1534870513751814,0.12215060926954227,0.02717366,0.00737868
0.586,0.15269643640223812,0.12218774988943096,0.02727794,0.00740688
0.587,0.1519104496645823,0.12222195372041723,0.02737331,0.0074321
0.588,0.15112903414752993,0.12225324857962638,0.02748771,0.00746374
0.589,0.15035213403720024,0.12228166320994105,0.02759441,0.00749282
0.59,0.14957969468555327,0.12230722432338166,0.02769052,0.00751837
0.591,0.14881166257672684,0.12232995933913567,0.02776725,0.00753743
0.592,0.14804798529461505,0.12234989233343786,0.0278762,0.00756733
0.593,0.14728861149163297,0.12236705065502557,0.02798428,0.00759697
0.594,0.14653349085861453,0.12238145996231749,0.02809381,0.00762711
0.595,0.14578257409579407,0.1223931442026308,0.02818492,0.0076511
0.596,0.14503581288482376,0.12240212763901102,0.02828434,0.00767789
0.597,0.1442931598617829,0.12240843550808961,0.02836481,0.00769835
0.598,0.14355456859113563,0.12241208736544423,0.02848294,0.00773147
0.599,0.14281999354059702,0.12241310978243165,0.02858401,0.00775889
0.6,0.1420893900568693,0.12241152386084012,0.02867119,0.00778167
0.601,0.14136271434221126,0.12240735118509838,0.02877609,0.00781042
0.602,0.14063992343180653,0.12240061480080248,0.02887127,0.00783592
0.603,0.1399209751718974,0.12239133394537562,0.02897219,0.00786338
0.604,0.13920582819865296,0.12237953160605938,0.02907463,0.00789137
0.605,0.13849444191774168,0.12236522701501178,0.02916953,0.00791685
0.606,0.13778677648457974,0.12234844095256557,0.02923893,0.00793378
0.607,0.13708279278522809,0.12232919213350656,0.02935724,0.00796717
0.608,0.13638245241791289,0.12230750077809241,0.02943529,0.00798704
0.609,0.13568571767514334,0.12228338611038975,0.02953374,0.0080138
0.61,0.13499255152640532,0.12225686649158748,0.02962269,0.00803739
0.611,0.13430291760140659,0.12222796052250826,0.02972164,0.00806435
0.612,0.1336167801738534,0.12219668715196354,0.02982828,0.00809392
0.613,0.13293410414573759,0.12216306233651661,0.0298986,0.00811131
0.614,0.1322548550321147,0.12212710489977702,0.02999938,0.00813896
0.615,0.1315789989463547,0.12208883336404397,0.03007132,0.00815693
0.616,0.13090650258584705,0.12204826004572089,0.03018245,0.00818809
0.617,0.13023733321814418,0.12200540632872187,0.03026913,0.00821106
0.618,0.12957145866752534,0.12196028696642505,0.03036275,0.00823638
0.619,0.12890884730196717,0.12191291814764356,0.03045238,0.00826038
0.62,0.1282494680205034,0.1218633149483376,0.03054326,0.00828482
0.621,0.12759329024097057,0.12181149462821118,0.0306161,0.00830322
0.622,0.1269402838880937,0.12175747018547732,0.03071739,0.00833119
0.623,0.12629041938195312,0.12170125943085777,0.03080966,0.00835616
0.624,0.12564366762676554,0.1216428747827188,0.03088961,0.00837701
0.625,0.125,0.12158233208997092,0.03098733,0.00840385
0.626,0.1243593883418068,0.12151964672734808,0.03109387,0.00843367
0.627,0.12372180494474884,0.12145483045015171,0.03117154,0.00845381
0.628,0.12308722254382655,0.1213878984079588,0.03124539,0.00847269
0.629,0.12245561430678442,0.12131886527444014,0.03134211,0.00849927
0.63,0.12182695382469072,0.12124774341344641,0.03140853,0.00851569
0.631,0.12120121510278119,0.12117454630436628,0.03150898,0.00854356
0.632,0.12057837255155575,0.12109928716774217,0.03159795,0.0085676
0.633,0.11995840097812326,0.12102197928467887,0.03168288,0.0085903
0.634,0.11934127557778233,0.12094263466883275,0.03176465,0.00861195
0.635,0.1187269719258327,0.1208612665070892,0.03184928,0.00863459
0.636,0.11811546596960862,0.12077788699984543,0.03193026,0.00865601
0.637,0.11750673402072716,0.120692508151763,0.03201641,0.0086792
0.638,0.11690075274754436,0.12060514186390942,0.03210754,0.00870408
0.639,0.1162974991678126,0.12051580023801163,0.03218177,0.0087233
0.64,0.11569695064153217,0.12042449504692843,0.03227119,0.00874764
0.641,0.11509908486399188,0.12033123748852714,0.03233866,0.00876462
0.642,0.11450387985899133,0.1202360382540148,0.03243368,0.00879089
0.643,0.11391131397224,0.12013890908539265,0.03251944,0.00881405
0.644,0.11332136586492748,0.12003986178829641,0.03260086,0.00883579
0.645,0.11273401450745905,0.11993890557310424,0.03268799,0.00885946
0.646,0.11214923917334732,0.11983605231865563,0.03275956,0.00887791
0.647,0.11156701943328226,0.11973131210970672,0.03285583,0.0089047
0.648,0.11098733514930464,0.11962469520127518,0.03292464,0.00892226
0.649,0.11041016646917425,0.11951621277302624,0.03301285,0.00894637
0.65,0.10983549382085465,0.11940587295143393,0.0330967,0.00896904
0.651,0.10926329790714014,0.11929368691087311,0.03317811,0.0089909
0.652,0.10869355970041623,0.11917966489682676,0.03325688,0.00901189
0.653,0.10812626043754894,0.11906381662422771,0.03334574,0.0090363
0.654,0.10756138161489948,0.11894615009156531,0.03341449,0.00905395
0.655,0.10699890498346071,0.11882667573181231,0.03349519,0.00907566
0.656,0.10643881254411144,0.11870540313784503,0.03357032,0.0090955
0.657,0.105881086542985,0.11858234076478336,0.03364076,0.00911378
0.658,0.10532570946694972,0.11845749815704909,0.03373192,0.00913906
0.659,0.10477266403919645,0.11833088403919224,0.03380437,0.00915806
0.66,0.10422193321493167,0.11820250770199414,0.03390901,0.00918792
0.661,0.10367350017717196,0.11807237621481537,0.03397099,0.00920343
0.662,0.10312734833263763,0.11794049949989005,0.03404491,0.00922299
0.663,0.1025834613077424,0.11780688687899468,0.03412911,0.00924602
0.664,0.10204182294467642,0.1176715440189999,0.03420614,0.00926666
0.665,0.10150241729758008,0.11753448115000686,0.03428416,0.00928765
0.666,0.100965228628806,0.11739570636467338,0.03434302,0.00930221
0.667,0.10043024140526688,0.1172552263426108,0.03442935,0.00932604
0.668,0.09989744029486673,0.11711305014050857,0.03451044,0.00934812
0.669,0.09936681016301296,0.11696918582467654,0.03459286,0.00937068
0.67,0.09883833606920786,0.1168236395220208,0.03466357,0.0093893
0.671,0.098312003263716,0.11667642072880284,0.03472781,0.00940577
0.672,0.09778779718430725,0.11652753465868902,0.03481282,0.00942926
0.673,0.09726570345307145,0.1163769907440008,0.03488847,0.0094496
0.674,0.09674570787330464,0.11622479604159373,0.03494991,0.00946518
0.675,0.09622779642646323,0.11607095697816996,0.03505319,0.00949489
0.676,0.09571195526918583,0.11591548074433831,0.03511304,0.00950998
0.677,0.09519817073037994,0.11575837441395923,0.03520171,0.0095348
0.678,0.09468642930837191,0.11559964497332062,0.03525426,0.00954746
0.679,0.0941767176681194,0.115439299722468,0.03533314,0.00956902
0.68,0.09366902263848301,0.11527734475288959,0.03540726,0.009589
0.681,0.09316333120955766,0.1151137873251632,0.03549183,0.00961252
0.682,0.0926596305300601,0.1149486344640469,0.03554572,0.00962571
0.683,0.09215790790477281,0.11478189078540348,0.0356408,0.00965282
0.684,0.0916581507920417,0.11461356362655438,0.03570266,0.00966874
0.685,0.09116034680132684,0.1144436601927545,0.03579007,0.00969331
0.686,0.09066448369080468,0.11427218600016717,0.03585475,0.00971022
0.687,0.09017054936502049,0.11409914708895298,0.03591409,0.00972535
0.688,0.08967853187258973,0.11392454983237299,0.03600972,0.00975276
0.689,0.08918841940394703,0.11374839990365149,0.03607873,0.0097712
0.69,0.08870020028914227,0.11357070428377462,0.03615318,0.00979149
0.691,0.08821386299568129,0.1133914684335652,0.03620108,0.00980284
0.692,0.08772939612641141,0.11321069655966451,0.03628945,0.00982789
0.693,0.08724678841745001,0.11302839585351795,0.03637643,0.00985248
0.694,0.08676602873615524,0.11284457174370811,0.03644157,0.00986972
0.695,0.08628710607913802,0.1126592299579026,0.03651005,0.00988811
0.696,0.08581000957031389,0.11247237554539208,0.03657954,0.00990686
0.697,0.08533472845899417,0.11228401515868855,0.03662848,0.00991868
0.698,0.08486125211801569,0.11209415212820019,0.03671562,0.00994344
0.699,0.0843895700419072,0.1119027934629667,0.03678778,0.00996316
0.7,0.0839196718450913,0.11170994346573201,0.03686106,0.00998328
0.701,0.08345154726013077,0.11151560783825434,0.03694327,0.01000645
0.702,0.08298518613598693,0.11131979229231945,0.03702496,0.01002946
0.703,0.08252057843634246,0.11112249998202786,0.03706784,0.01003936
0.704,0.08205771423793436,0.11092373720105923,0.03713598,0.01005784
0.705,0.08159658372892861,0.11072350780037024,0.03721744,0.01008084
0.706,0.08113717720732491,0.11052181900158514,0.03729075,0.01010111
0.707,0.08067948507939232,0.1103186731050204,0.03733638,0.01011203
0.708,0.08022349785813518,0.11011407498268552,0.03742343,0.010137
0.709,0.07976920616178848,0.10990803168902119,0.03748566,0.01015359
0.71,0.07931660071234187,0.10970054586192045,0.03756385,0.01017561
0.711,0.0788656723340937,0.10949162130128615,0.03763717,0.010196
0.712,0.07841641195222818,0.10928126422271056,0.03770925,0.010216
0.713,0.07796881059142541,0.10906947855034183,0.03776915,0.0102319
0.714,0.07752285937449338,0.10885626837701862,0.03783786,0.0102508
0.715,0.07707854952102768,0.10864163862437763,0.03790296,0.01026851
0.716,0.07663587234609581,0.10842559259903942,0.03797261,0.01028778
0.717,0.07619481925894668,0.10820813567294484,0.03804305,0.01030735
0.718,0.0757553817617438,0.10798927091448636,0.03812843,0.01033201
0.719,0.07531755144832238,0.10776900289153513,0.03816916,0.01034155
0.72,0.07488132000296938,0.10754733527872865,0.03824955,0.01036457
0.721,0.07444667919922683,0.10732427347568207,0.03830198,0.01037813
0.722,0.0740136208987157,0.10709981945402339,0.03839723,0.01040625
0.723,0.07358213704998362,0.10687397773649138,0.03846029,0.01042347
0.724,0.07315221968737215,0.10664675314436263,0.03853036,0.01044309
0.725,0.0727238609299031,0.10641814817707122,0.03858591,0.01045782
0.726,0.07229705298019784,0.1061881674229499,0.0386605,0.01047903
0.727,0.07187178812339018,0.1059568157921234,0.03873556,0.01050044
0.728,0.07144805872608598,0.10572409268222122,0.0387975,0.01051741
0.729,0.07102585723532781,0.10549000624584294,0.03886737,0.01053711
0.73,0.07060517617758118,0.10525455756419981,0.03894503,0.01055949
0.731,0.07018600815773941,0.10501775049321803,0.03899539,0.01057261
0.732,0.06976834585814612,0.10477959076701884,0.03905392,0.01058853
0.733,0.06935218203763557,0.1045400764452888,0.03912614,0.01060915
0.734,0.06893750953059023,0.10429921707901946,0.03920122,0.01063076
0.735,0.06852432124601521,0.10405701057028821,0.03925509,0.01064519
0.736,0.06811261016662945,0.10381346458171503,0.03932916,0.01066653
0.737,0.067702369347973,0.10356857881965978,0.03941323,0.01069131
0.738,0.06729359191753022,0.1033223594697143,0.03945698,0.01070237
0.739,0.06688627107386906,0.10307480721042961,0.03953998,0.01072685
0.74,0.066480400085795,0.10282592636329355,0.03959973,0.01074343
0.741,0.06607597229152072,0.10257571972769595,0.03966574,0.01076217
0.742,0.06567298109785001,0.10232419073394913,0.03973706,0.01078277
0.743,0.06527141997937648,0.102071341708873,0.03978993,0.0107971
0.744,0.06487128247769644,0.1018171754877233,0.03985886,0.01081694
0.745,0.06447256220063555,0.10156169571506286,0.03991613,0.01083283
0.746,0.06407525282148947,0.10130490407193683,0.03998874,0.010854
0.747,0.06367934807827764,0.10104680359376934,0.0400535,0.01087252
0.748,0.0632848417730105,0.10078739787529423,0.04011588,0.01089026
0.749,0.06289172777096949,0.10052668656692688,0.04021843,0.01092178
0.75,0.062499999999999944,0.10026467928784302,0.04027689,0.01093826
0.751,0.06210965244981629,0.10000137098281972,0.04032856,0.01095244
0.752,0.061720679171319674,0.09973676594985748,0.04045275,0.01099151
0.753,0.06133307427592766,0.09947087225279913,0.04046778,0.01099321
0.754,0.0609468319349156,0.09920368642408438,0.04054021,0.01101461
0.755,0.060561946378769785,0.09893521239144919,0.04059841,0.01103118
0.756,0.06017841189655216,0.0986654530086824,0.04066368,0.01105021
0.757,0.05979622283527592,0.09839441132339782,0.04072046,0.01106636
0.758,0.059415373599292595,0.09812208686033351,0.04078571,0.01108546
0.759,0.05903585864968964,0.09784848457399091,0.04086788,0.01111042
0.76,0.058657672503698965,0.09757360665758474,0.04091602,0.01112372
0.761,0.05828080973411605,0.09729745300123445,0.04098813,0.0111453
0.762,0.05790526496872884,0.0970200285415874,0.04106963,0.01117016
0.763,0.05753103288975771,0.09674133496044454,0.04111617,0.01118303
0.764,0.05715810823330464,0.09646137146186738,0.04119022,0.01120541
0.765,0.05678648578881274,0.09618014363264463,0.04126032,0.01122648
0.766,0.05641616039853531,0.09589765226662292,0.0413142,0.01124201
0.767,0.05604712695701438,0.09561389869066317,0.0413737,0.01125951
0.768,0.05567938041056883,0.09532888519964575,0.04143805,0.01127874
0.769,0.05531291575679164,0.0950426139255079,0.04150188,0.01129783
0.77,0.05494772804405634,0.09475508665483062,0.04157045,0.0113186
0.771,0.05458381237103251,0.0944663040132398,0.04165903,0.01134634
0.772,0.054221163886209796,0.09417626934607853,0.04171606,0.01136324
0.773,0.05385977778743124,0.09388498450480248,0.04178321,0.01138367
0.774,0.05349964932143478,0.09359245050257275,0.04184705,0.01140302
0.775,0.053140773783403296,0.09329866875188347,0.04192052,0.01142575
0.776,0.05278314651652323,0.0930036415688543,0.04198737,0.01144624
0.777,0.05242676291155126,0.09270735762336264,0.04202236,0.01145575
0.778,0.05207161840638925,0.09240985707715073,0.04213322,0.01149161
0.779,0.05171770848566716,0.09211110140099457,0.042183,0.01150634
0.78,0.05136502868033249,0.09181110907869768,0.04227529,0.0115359
0.781,0.051013574567256366,0.09150987470096039,0.0423239,0.01155034
0.782,0.05066334176882526,0.09120740556378813,0.04237638,0.01156618
0.783,0.05031432595256988,0.0909037014968663,0.04244096,0.01158629
0.784,0.04996652283077944,0.0905987542813149,0.04246679,0.01159296
0.785,0.04961992816013227,0.09029259371075998,0.04256604,0.01162526
0.786,0.049274537741332405,0.08998518936958362,0.04264636,0.01165104
0.787,0.04893034741875335,0.0896765572377167,0.04270489,0.01166928
0.788,0.04858735308008915,0.08936669679781513,0.04274475,0.01168108
0.789,0.04824555065601251,0.08905560793489269,0.04282734,0.01170785
0.79,0.04790493611984015,0.08874329320944277,0.04289616,0.01172989
0.791,0.04756550548720524,0.08842975358488034,0.04295905,0.01174993
0.792,0.04722725481573602,0.08811498903086198,0.04303483,0.01177455
0.793,0.04689018020474243,0.0877990028122468,0.04307118,0.01178543
0.794,0.04655427779490877,0.08748179283100233,0.04315243,0.01181211
0.795,0.04621954376799324,0.08716336286358822,0.04322458,0.01183569
0.796,0.04588597434653428,0.08684371244247235,0.04328634,0.0118557
0.797,0.04555356579356351,0.0865228439678315,0.04332671,0.01186827
0.798,0.045222314412325194,0.08620075660489787,0.04339542,0.01189087
0.799,0.04489221654600226,0.08587745259601945,0.04348558,0.01192111
0.8,0.04456326857744885,0.0855529335241769,0.04353438,0.01193687
0.801,0.0442354669289292,0.08522719636584868,0.04359608,0.01195726
0.802,0.04390880806186304,0.08490024685521062,0.04366644,0.01198079
0.803,0.0435832884765773,0.08457208296013276,0.04372348,0.01199971
0.804,0.04325890471206412,0.08424270642963855,0.04378194,0.01201922
0.805,0.0429356533457451,0.0839121173697234,0.04385393,0.0120436
0.806,0.04261353099324199,0.08358031836937872,0.04391772,0.01206519
0.807,0.04229253430815346,0.08324730735449759,0.04397216,0.01208355
0.808,0.04197265998183806,0.08291308795957089,0.04404407,0.01210821
0.809,0.041653904743203435,0.08257765855885861,0.04410589,0.01212939
0.81,0.041336265358501746,0.08224102137968792,0.04416575,0.01214997
0.811,0.0410197386311311,0.08190317813624794,0.04424244,0.01217666
0.812,0.040704321401443186,0.08156412789429873,0.04429553,0.01219504
0.813,0.04039001054655719,0.08122386701623446,0.04433916,0.01221016
0.814,0.0400768029801783,0.08088240304586194,0.04438043,0.01222453
0.815,0.039764695652428426,0.0805397347238255,0.04446636,0.01225498
0.816,0.03945368554967105,0.08019586541124739,0.04450017,0.0122669
0.817,0.039143769694354506,0.07985078635812258,0.04456669,0.01229065
0.818,0.03883494514485491,0.07950450966363036,0.04465012,0.01232059
0.819,0.03852720899532655,0.07915702686137488,0.04466614,0.01232646
0.82,0.03822055837555839,0.07880834526497785,0.04472215,0.01234681
0.821,0.03791499045083679,0.07845846273100786,0.04481153,0.0123793
0.822,0.03761050242181425,0.07810737954425348,0.04482244,0.01238366
0.823,0.03730709152438444,0.07775509865399673,0.0448753,0.01240326
0.824,0.03700475502956336,0.077401618240199,0.04493367,0.01242499
0.825,0.0367034902433767,0.07704693897356775,0.0450099,0.01245334
0.826,0.036403294506753475,0.0766910659366416,0.04508016,0.01247968
0.827,0.036104165195425995,0.07633399271917288,0.04508191,0.01248133
0.828,0.03580609971983599,0.07597572754786452,0.04511777,0.01249548
0.829,0.03550909552504724,0.07561626651652853,0.0451857,0.01252144
0.83,0.03521315009066453,0.07525561300222684,0.0452408,0.0125429
0.831,0.0349182609307591,0.07489376680010117,0.04527248,0.01255598
0.832,0.034624425593800474,0.07453073067137823,0.04529034,0.01256417
0.833,0.034331641662594975,0.07416650438027832,0.04537144,0.01259562
0.834,0.03403990675423082,0.07380108785683437,0.04538483,0.01260248
0.835,0.03374921852002975,0.07343448572437822,0.04545257,0.01262943
0.836,0.033459574645505676,0.0730666939698131,0.04547777,0.01264095
0.837,0.03317097285032983,0.0726977190888129,0.04549702,0.01265045
0.838,0.03288341088830298,0.07232755975594997,0.04550589,0.01265629
0.839,0.03259688654733471,0.071956217031611,0.04553098,0.01266827
0.84,0.032311397649429516,0.07158369841084294,0.0455505,0.01267837
0.841,0.032026942050680234,0.0712099770471566,0.04555194,0.01268196
0.842,0.03174351764126872,0.07083511744576834,0.04562766,0.01271327
0.843,0.03146112234547376,0.07045906167715335,0.04563448,0.01271924
0.844,0.031179754121686633,0.0700818377644922,0.04565205,0.01272939
0.845,0.030899410962434058,0.06970343902427398,0.04570157,0.01275166
0.846,0.030620090894409008,0.06932387017497461,0.0456527,0.01273745
0.847,0.030341791978509274,0.06894313554167286,0.04566347,0.01274567
0.848,0.030064512309884,0.0685612373241726,0.04568814,0.0127593
0.849,0.029788250017988353,0.0681781752713829,0.04569329,0.01276586
