Rate,Weight,Time
0.243,0.117294,0.022883292335282274
0.244,0.117752,0.023075937413224668
0.245,0.11821,0.02326858249116707
0.246,0.11866800000000001,0.023461227569109462
0.247,0.11912600000000001,0.02365387264705186
0.248,0.11958400000000001,0.02384651772499425
0.249,0.12004200000000001,0.02403916280293665
0.25,0.12050000000000001,0.024231807880879044
0.251,0.120982,0.024424452958821438
0.252,0.12146400000000002,0.024617098036763835
0.253,0.12194600000000001,0.024809743114706226
0.254,0.12242800000000001,0.025002388192648627
0.255,0.12291,0.02519503327059102
0.256,0.12339200000000002,0.02538767834853342
0.257,0.12387400000000001,0.025580323426475815
0.258,0.12435600000000001,0.025772968504418212
0.259,0.12483800000000002,0.025965613582360603
0.26,0.12532000000000001,0.026304558956163973
0.261,0.12577500000000003,0.02652695137750042
0.262,0.12623,0.026749343798836867
0.263,0.126685,0.026971736220173317
0.264,0.12714,0.027194128641509763
0.265,0.12759500000000001,0.02741652106284621
0.266,0.12805,0.027638913484182653
0.267,0.12850499999999998,0.0278613059055191
0.268,0.12896,0.028083698326855547
0.269,0.129415,0.028306090748191994
0.27,0.12986999999999999,0.028528483169528447
0.271,0.130323,0.028750875590864894
0.272,0.130776,0.02897326801220134
0.273,0.13122899999999998,0.02919566043353779
0.274,0.131682,0.029418052854874237
0.275,0.132135,0.029640445276210684
0.276,0.13258799999999998,0.029862837697547134
0.277,0.13304100000000002,0.03008523011888358
0.278,0.133494,0.030307622540220028
0.279,0.13394700000000004,0.030530014961556478
0.28,0.13440000000000002,0.030752407382892925
0.281,0.13485100000000003,0.03097479980422937
0.282,0.13530199999999998,0.03119719222556582
0.283,0.13575299999999998,0.03141958464690225
0.284,0.136204,0.031641977068238715
0.285,0.136655,0.03186436948957515
0.286,0.137106,0.032086761910911615
0.287,0.13755699999999998,0.03230915433224804
0.288,0.138008,0.03253154675358451
0.289,0.138459,0.032753939174920935
0.29,0.13891,0.03297633159625741
0.291,0.139359,0.03319872401759383
0.292,0.139808,0.0334211164389303
0.293,0.140257,0.03364350886026673
0.294,0.140706,0.0338659012816032
0.295,0.141155,0.03408829370293963
0.296,0.141604,0.034310686124276096
0.297,0.142053,0.034533078545612536
0.298,0.14250200000000002,0.03475547096694899
0.299,0.14295100000000002,0.03526494586842723
0.3,0.14340000000000003,0.03552798027426106
0.301,0.14387800000000003,0.035791014680094824
