Rate,Weight,Time,ell,p,p_x,p_y,N
0.248,0.12038399999999999,0.020545206193542317,0.0259956,0.00699676,0.00613587,0.0038116649999999997,0.12038399999999999
0.249,0.120942,0.02071512571642513,0.02567082,0.00685655,0.006032155,0.0037531375,0.120942
0.25,0.1215,0.020887323825934917,0.02591097,0.00692819,0.006094515,0.0037899575,0.1215
0.251,0.12201200000000002,0.02106037933233281,0.02615636,0.00700154,0.006158179999999999,0.0038276499999999997,0.12201200000000002
0.252,0.12252400000000001,0.02123421205615187,0.02656738,0.00713734,0.00627073,0.003893255,0.12252400000000001
0.253,0.12303600000000002,0.021408915595100345,0.02670077,0.00716826,0.00630134,0.00391202,0.12303600000000002
0.254,0.123548,0.02158488912979233,0.02675074,0.00716779,0.006307345000000001,0.003916712500000001,0.123548
0.255,0.12406000000000002,0.02176077439254743,0.02724385,0.00733433,0.006444175,0.0039962475,0.12406000000000002
0.256,0.124572,0.021938920886128546,0.02798772,0.00759714,0.00665595,0.004118645,0.124572
0.257,0.12508400000000003,0.022116137142188956,0.02807689,0.0076111,0.006673409999999999,0.004129825,0.12508400000000003
0.258,0.12559599999999999,0.02229619965078452,0.02797863,0.00756142,0.00663771,0.004114125,0.12559599999999999
0.259,0.126108,0.022474582009767194,0.02841962,0.00770095,0.006756995,0.0041800175,0.126108
0.26,0.12662,0.02265513713612182,0.02873375,0.00780027,0.006841285,0.0042293425,0.12662
0.261,0.127107,0.02283657987484236,0.02907502,0.00790994,0.00693361,0.004283315,0.127107
0.262,0.127594,0.023019396375688055,0.02894295,0.00783772,0.00688444,0.00425649,0.127594
0.263,0.128081,0.023202106568768283,0.02954055,0.00804669,0.007053715,0.0043545675,0.128081
0.264,0.12856800000000002,0.0233861032919181,0.02981233,0.00812959,0.007125315,0.0043969075,0.12856800000000002
0.265,0.129055,0.023571006121861287,0.03003595,0.00819385,0.007182475000000001,0.0044297675,0.129055
0.266,0.12954200000000002,0.02375650210311771,0.03039774,0.00831038,0.00728079,0.004487585,0.12954200000000002
0.267,0.130029,0.02394325395729428,0.03059217,0.00836381,0.007329354999999999,0.004516187499999999,0.130029
0.268,0.13051600000000002,0.02413070316664075,0.03090127,0.00846124,0.00741232,0.00456557,0.13051600000000002
0.269,0.131003,0.024319447601536804,0.03171538,0.00875523,0.007647825,0.0047001425,0.131003
0.27,0.13149000000000002,0.02450797825876211,0.03159786,0.00868533,0.007601584999999999,0.004675262499999999,0.13149000000000002
0.271,0.132061,0.02469811908836238,0.03193994,0.0087967,0.00769537,0.004729545,0.132061
0.272,0.13263200000000003,0.024889076990367524,0.0321525,0.00885653,0.007749664999999999,0.0047616625,0.13263200000000003
0.273,0.13320300000000002,0.025084223358147407,0.03298758,0.00917937,0.007999164999999999,0.004896202499999999,0.13320300000000002
0.274,0.13377400000000003,0.025273651734906824,0.03286046,0.00908836,0.00794457,0.0048742049999999995,0.13377400000000003
0.275,0.13434500000000002,0.025475389517236217,0.03443082,0.00969992,0.00841847,0.005146845000000001,0.13434500000000002
0.276,0.134916,0.02566176628448288,0.03360661,0.00933513,0.008151305000000001,0.004993552500000001,0.134916
0.277,0.13548700000000002,0.025857102388568965,0.03393203,0.00943954,0.00824017,0.005045115,0.13548700000000002
0.278,0.136058,0.026053649217583942,0.03393043,0.00941537,0.008229415,0.0050410075,0.136058
0.279,0.13662900000000003,0.026250584256555697,0.03430065,0.00953641,0.008331635,0.0050990575,0.13662900000000003
0.28,0.13720000000000002,0.02644854257345585,0.03475957,0.0096942,0.00846158,0.00517385,0.13720000000000002
0.281,0.13766100000000003,0.026647596112991834,0.03502796,0.00977487,0.008532225000000001,0.005215372500000001,0.13766100000000003
0.282,0.138122,0.026848583515407004,0.03567466,0.01001369,0.008721505000000001,0.005326242500000001,0.138122
0.283,0.138583,0.027048411681214215,0.0358488,0.01005039,0.008761165,0.0053468525,0.138583
0.284,0.139044,0.027250064733223684,0.03613573,0.01013778,0.00883738,0.0053919400000000004,0.139044
0.285,0.139505,0.027452630024837527,0.03639519,0.01021421,0.008905155,0.0054315775,0.139505
0.286,0.139966,0.027656819343013023,0.03711682,0.01047897,0.009116615,0.0055521075,0.139966
0.287,0.140427,0.027860894513336183,0.03692053,0.01037155,0.009043365000000001,0.0055133825000000004,0.140427
0.288,0.140888,0.028067166143613233,0.03794859,0.01075968,0.009349860000000002,0.005686060000000001,0.140888
0.289,0.141349,0.02827229360785195,0.03764803,0.01060715,0.009243175,0.005627617499999999,0.141349
0.29,0.14181,0.02847943354151948,0.03811697,0.01076836,0.009376079999999998,0.005704139999999999,0.14181
0.291,0.142419,0.028687778751750534,0.03824225,0.01079104,0.00940324,0.00572057,0.142419
0.292,0.143028,0.02889692394116478,0.03882476,0.01100133,0.009573294999999999,0.005817197499999999,0.143028
0.293,0.143637,0.02910757684559394,0.03917647,0.01112138,0.00967272,0.00587184,0.143637
0.294,0.14424599999999999,0.029318928978440642,0.03899675,0.01101436,0.00960304,0.00583676,0.14424599999999999
0.295,0.14485499999999998,0.029530274660166746,0.03958616,0.01122666,0.00977515,0.005934075,0.14485499999999998
0.296,0.14546399999999998,0.029744140737333842,0.03959421,0.01119952,0.00976509,0.005929455,0.14546399999999998
0.297,0.14607299999999998,0.029957019442828553,0.04046237,0.01152997,0.010025895,0.0060773075,0.14607299999999998
0.298,0.146682,0.030178746490509497,0.04058643,0.01161253,0.010072085,0.0061331225,0.146682
0.299,0.147291,0.030388160611743317,0.04173485,0.01199768,0.01040199,0.006289105,0.147291
0.3,0.1479,0.030604162858658083,0.04182842,0.01200418,0.01041823,0.0062991850000000005,0.1479
0.301,0.148393,0.03082192580417232,0.0418868,0.01199561,0.010422585,0.0063030325,0.148393
0.302,0.14888600000000002,0.031040610426843782,0.04228374,0.01212801,0.010533985,0.0063668825,0.14888600000000002
0.303,0.149379,0.03126090560970142,0.04253786,0.01220506,0.010601570000000001,0.006404155000000001,0.149379
0.304,0.149872,0.031489706812737314,0.0447184,0.01309463,0.011283274999999999,0.0067865775,0.149872
0.305,0.15036500000000003,0.03170267202066748,0.04359451,0.01257688,0.010907050000000001,0.006579725000000001,0.15036500000000003
0.306,0.15085800000000002,0.031925572352550995,0.04354661,0.01252091,0.010876685,0.0065646725,0.15085800000000002
0.307,0.151351,0.03214902700298529,0.04426721,0.01279206,0.011092169999999998,0.006685604999999999,0.151351
0.308,0.151844,0.03238533857586556,0.04652312,0.0137266,0.01180382,0.00708192,0.151844
0.309,0.15233700000000003,0.03260043594626137,0.04562424,0.01329838,0.01149676,0.00691425,0.15233700000000003
0.31,0.15283000000000002,0.0328257753428677,0.04531063,0.01312582,0.01137993,0.006851235,0.15283000000000002
0.311,0.15338700000000002,0.03305343422600751,0.04593798,0.01335778,0.011566489999999999,0.006956044999999999,0.15338700000000002
0.312,0.15394400000000003,0.03328353491911622,0.04681291,0.01370025,0.011834375000000001,0.007107027500000001,0.15394400000000003
0.313,0.15450100000000003,0.03351181686475278,0.04645785,0.01350807,0.011703745000000002,0.007034552500000001,0.15450100000000003
0.314,0.15505800000000003,0.03374239261881035,0.0468645,0.01364453,0.011819155000000001,0.007100417500000001,0.15505800000000003
0.315,0.15561500000000003,0.033974182310807316,0.04763516,0.01393887,0.012052585000000001,0.007231342500000001,0.15561500000000003
0.316,0.156172,0.03420675211093298,0.04771828,0.01393653,0.012063735,0.0072390975000000005,0.156172
0.317,0.156729,0.034441342359120136,0.04863219,0.01429734,0.01234528,0.0073956000000000004,0.156729
0.318,0.157286,0.03467523366607294,0.04867741,0.0142742,0.01234273,0.007396465,0.157286
0.319,0.157843,0.034911037463839056,0.04890156,0.0143316,0.012399199999999999,0.007429379999999999,0.157843
0.32,0.1584,0.03514791661041439,0.04934544,0.01448545,0.012527405,0.0075015225,0.1584
0.321,0.158928,0.03538630608849497,0.05027115,0.01484991,0.012812674999999999,0.0076606274999999995,0.158928
0.322,0.15945600000000001,0.03563000493977583,0.05009191,0.0147883,0.01275548,0.00765826,0.15945600000000001
0.323,0.15998400000000002,0.03586486679588559,0.0505352,0.01488246,0.01286474,0.00769259,0.15998400000000002
0.324,0.16051200000000002,0.0361078319625409,0.05194919,0.01546465,0.013311405,0.0079403125,0.16051200000000002
0.325,0.16104000000000002,0.036347980152054135,0.05163686,0.01528209,0.013190694999999999,0.0078761375,0.16104000000000002
0.326,0.161568,0.03659242028944144,0.05261901,0.01567553,0.013496555,0.0080455875,0.161568
0.327,0.162096,0.03683541330155915,0.05249883,0.01557623,0.013438374999999999,0.0080158275,0.162096
0.328,0.162624,0.03708563233200443,0.05156264,0.01512773,0.013115885,0.0078365925,0.162624
0.329,0.163152,0.03732774039623038,0.05282766,0.01563378,0.01351061,0.008058725,0.163152
0.33,0.16368,0.03757490468947003,0.05378769,0.01601838,0.013809809999999999,0.008223985,0.16368
0.331,0.164244,0.03782687025010079,0.05436035,0.01626723,0.013993025,0.0083284425,0.164244
0.332,0.16480799999999998,0.03807325636799069,0.05457135,0.01627878,0.01403292,0.00835278,0.16480799999999998
0.333,0.165372,0.038325623460535876,0.05561689,0.01671122,0.01436433,0.008539045,0.165372
0.334,0.165936,0.03857593102540313,0.05542695,0.01656966,0.0142795,0.00848819,0.165936
0.335,0.1665,0.038833344488828525,0.05484346,0.0162825,0.014073889999999999,0.008375754999999999,0.1665
0.336,0.16706400000000002,0.03908312962557195,0.05630766,0.01687252,0.014534849999999998,0.008634745,0.16706400000000002
0.337,0.167628,0.039343341000870335,0.05553815,0.01648709,0.014262635,0.008481857499999999,0.167628
0.338,0.168192,0.039606657884138266,0.05824026,0.01776002,0.015175600000000001,0.00903487,0.168192
0.339,0.16875600000000002,0.039863660877488306,0.05565907,0.01643427,0.014261075000000002,0.008488667500000002,0.16875600000000002
0.34,0.16932000000000003,0.040110557295499505,0.05830122,0.01757784,0.015122070000000001,0.008960925000000002,0.16932000000000003
0.341,0.16988800000000004,0.04037058429200477,0.05850706,0.0176224,0.01517145,0.008989235,0.16988800000000004
0.342,0.17045600000000002,0.040631355100094316,0.05943228,0.0179947,0.015462169999999999,0.009149905,0.17045600000000002
0.343,0.17102400000000004,0.0408935961160251,0.0597259,0.01808139,0.015541715,0.0091936575,0.17102400000000004
0.344,0.171592,0.04116969271879338,0.0579404,0.01723656,0.014929020000000001,0.00885439,0.171592
0.345,0.17216,0.041420944804752016,0.06067521,0.01841002,0.0158195,0.00935022,0.17216
0.346,0.172728,0.04168721996585045,0.06082991,0.01843469,0.015852805,0.0093674625,0.172728
0.347,0.173296,0.041953770977626384,0.06120072,0.01854527,0.015954885,0.009427792499999999,0.173296
0.348,0.173864,0.04222387443588035,0.0617544,0.01878694,0.01613328,0.00954458,0.173864
0.349,0.174432,0.04249041947059713,0.06246671,0.01902542,0.01634187,0.009642685000000002,0.174432
0.35,0.175,0.04276143093323388,0.0626219,0.01904406,0.01637342,0.00966295,0.175
0.351,0.17557199999999998,0.04303204589260429,0.0637215,0.01949952,0.0167253,0.009854479999999999,0.17557199999999998
0.352,0.17614399999999997,0.04330489676775385,0.06396661,0.0195583,0.01678696,0.00988816,0.17614399999999997
0.353,0.17671599999999998,0.04358015680736331,0.06387019,0.01945365,0.016731025,0.0098614925,0.17671599999999998
0.354,0.17728799999999997,0.04385498141668245,0.06598559,0.02039482,0.017433610000000002,0.010243865000000001,0.17728799999999997
0.355,0.17786,0.044129917582003755,0.06593699,0.02030922,0.01739281,0.010223155000000001,0.17786
0.356,0.17843199999999998,0.044407639503485266,0.06662488,0.02057611,0.017606275,0.0103405775,0.17843199999999998
0.357,0.17900399999999997,0.04468628270413089,0.06678783,0.02059536,0.01763961,0.010359435,0.17900399999999997
0.358,0.17957599999999999,0.04496627375358336,0.06747784,0.02086222,0.01785365,0.010479285,0.17957599999999999
0.359,0.18014799999999997,0.04524737791862528,0.06791188,0.02100599,0.017979115,0.0105484975,0.18014799999999997
0.36,0.18072,0.04553111289131186,0.06815464,0.02108156,0.0180456,0.01057726,0.18072
0.361,0.181333,0.04581358521759044,0.06898397,0.02139469,0.018302165000000002,0.010727102500000002,0.181333
0.362,0.181946,0.04610521335298178,0.06850361,0.02121436,0.01814632,0.01069617,0.181946
0.363,0.182559,0.046386070119165033,0.07028747,0.02189441,0.018706235,0.0109477575,0.182559
0.364,0.183172,0.04667286534691781,0.07072983,0.02205457,0.018838834999999998,0.0110168275,0.183172
0.365,0.183785,0.046962641623168634,0.07049888,0.02188271,0.018735125,0.010960972499999999,0.183785
0.366,0.184398,0.047254673834257736,0.07052529,0.02181617,0.018715275,0.010957897500000001,0.184398
0.367,0.185011,0.04754404553607458,0.07220859,0.02259585,0.019286335,0.011283267500000001,0.185011
0.368,0.185624,0.047835125877954104,0.0729191,0.02284143,0.019499375,0.011384687499999999,0.185624
0.369,0.186237,0.04813058264198326,0.07257741,0.02260522,0.01935348,0.0113079,0.186237
0.37,0.18685000000000002,0.048425196679003905,0.07412409,0.02331172,0.0198758,0.01159873,0.18685000000000002
0.371,0.18743100000000001,0.04872176501992728,0.07410305,0.02322028,0.01983837,0.011569155000000001,0.18743100000000001
0.372,0.188012,0.0490188956555053,0.07516593,0.02366334,0.02018299,0.011759285000000001,0.188012
0.373,0.188593,0.04932069211417104,0.07585507,0.02398768,0.02041588,0.0119085,0.188593
0.374,0.189174,0.04961888150960075,0.07633269,0.02409614,0.020540469999999998,0.011955325,0.189174
0.375,0.18975499999999998,0.04992272721205146,0.07645049,0.02412022,0.02056616,0.01195625,0.18975499999999998
0.376,0.19033599999999998,0.050224131533781274,0.07755061,0.02455063,0.020915305000000002,0.012160912500000001,0.19033599999999998
0.377,0.19091699999999998,0.05052890205909578,0.07836361,0.02488078,0.02117573,0.012301975,0.19091699999999998
0.378,0.19149799999999997,0.05083611061090294,0.07956846,0.02540969,0.021576795,0.0125182975,0.19149799999999997
0.379,0.19207899999999997,0.05114353693395929,0.08015133,0.02562664,0.02175622,0.012616849999999999,0.19207899999999997
0.38,0.19265999999999997,0.05145969166675849,0.0820943,0.02653834,0.02242571,0.012974985000000001,0.19265999999999997
0.381,0.193206,0.0517635960890686,0.08048959,0.02569224,0.02183353,0.012683935,0.193206
0.382,0.193752,0.05207328438629928,0.08144395,0.026038,0.02212819,0.012822344999999999,0.193752
0.383,0.194298,0.052387487850860774,0.08112049,0.02578873,0.021980205,0.0127461125,0.194298
0.384,0.19484400000000002,0.052700935888085804,0.08272429,0.02652482,0.022526650000000002,0.013041625000000001,0.19484400000000002
0.385,0.19539,0.05301715402875245,0.08362776,0.02690112,0.022820550000000002,0.013200095,0.19539
0.386,0.195936,0.053334992789409466,0.08421835,0.02713404,0.02300662,0.01330836,0.195936
0.387,0.19648200000000002,0.05365277597891228,0.0845655,0.02720567,0.023093795,0.0133493975,0.19648200000000002
0.388,0.197028,0.05398339519672736,0.08476502,0.02753372,0.02322688,0.01356056,0.197028
0.389,0.19757400000000003,0.05429470309280961,0.08564138,0.02758339,0.023417905,0.0135268925,0.19757400000000003
0.39,0.19812000000000002,0.0546221965272789,0.08567674,0.02766857,0.023444075,0.0136122375,0.19812000000000002
0.391,0.19870800000000002,0.054942524932757086,0.08704721,0.02813374,0.02386319,0.013769865,0.19870800000000002
0.392,0.19929600000000003,0.055271712392624905,0.08643623,0.02773393,0.023609635,0.0136331075,0.19929600000000003
0.393,0.19988400000000003,0.055602575467785804,0.08930637,0.02925905,0.024659995,0.0141523975,0.19988400000000003
0.394,0.20047200000000004,0.05592543634538375,0.08938333,0.029074,0.024614579999999997,0.014174959999999999,0.20047200000000004
0.395,0.20106000000000002,0.05625591403950254,0.08980303,0.02919808,0.024733320000000003,0.014239290000000002,0.20106000000000002
0.396,0.20164800000000002,0.056589389695774026,0.09111516,0.02981686,0.025187630000000003,0.014476485,0.20164800000000002
0.397,0.20223600000000003,0.056921895325167865,0.09139474,0.02984769,0.025249185,0.0145190025,0.20223600000000003
0.398,0.20282400000000003,0.057285602680718986,0.08643224,0.02827693,0.023733585,0.014205572500000001,0.20282400000000003
0.399,0.20341200000000004,0.05760136014467682,0.09368535,0.03102288,0.0260699,0.01490982,0.20341200000000004
0.4,0.20400000000000001,0.05793220396415648,0.09357003,0.030702,0.02594347,0.014892935,0.20400000000000001
0.401,0.204633,0.058272608744989865,0.09467143,0.03118779,0.026315215,0.0150904375,0.204633
0.402,0.205266,0.05861459521240704,0.09482048,0.03122335,0.026350795,0.0151375275,0.205266
0.403,0.205899,0.058959111098113345,0.09435796,0.03088608,0.02614581,0.015029295,0.205899
0.404,0.206532,0.05930174580772692,0.09599915,0.03161628,0.02670521,0.015295465,0.206532
0.405,0.207165,0.0596492740887647,0.09687463,0.03206354,0.02701777,0.015513365,0.207165
0.406,0.20779800000000004,0.05999774114326164,0.09665648,0.03172871,0.026865495,0.0153933475,0.20779800000000004
0.407,0.20843099999999998,0.060345340973245516,0.0982255,0.03248428,0.027417949999999996,0.015681564999999998,0.20843099999999998
0.408,0.20906399999999997,0.06070093531990146,0.10050048,0.03368846,0.02825547,0.016163785,0.20906399999999997
0.409,0.20969699999999997,0.06105138600091227,0.10030015,0.03351103,0.028152835,0.0161334975,0.20969699999999997
0.41,0.21032999999999996,0.06142295452384475,0.09474557,0.03168754,0.026419400000000003,0.015466670000000002,0.21032999999999996
0.411,0.210969,0.06176099107734054,0.10079739,0.03349236,0.028240559999999998,0.01612151,0.210969
0.412,0.211608,0.06212267367169227,0.10012629,0.03341122,0.0280646,0.0159325,0.211608
0.413,0.212247,0.062482398772760024,0.10423022,0.03524635,0.029485115,0.0168518675,0.212247
0.414,0.212886,0.06284273604459392,0.10344767,0.03493289,0.029215485,0.0168182325,0.212886
0.415,0.213525,0.0632033198909562,0.10580956,0.03574177,0.029959845,0.0170422325,0.213525
0.416,0.214164,0.06356869788967945,0.10646771,0.0360603,0.03018919,0.017197045,0.214164
0.417,0.214803,0.06393474067436858,0.10486367,0.03529506,0.029607460000000002,0.01679257,0.214803
0.418,0.215442,0.06430144450697423,0.10672473,0.03595641,0.030199855,0.0172107875,0.215442
0.419,0.216081,0.06467123158465418,0.10781107,0.03642207,0.030566185000000003,0.0173854225,0.216081
0.42,0.21672,0.0650432837834462,0.1081822,0.03660666,0.03069363,0.017448575,0.21672
0.421,0.21727899999999997,0.06541667402636214,0.10922239,0.03702134,0.03103465,0.017659095,0.21727899999999997
0.422,0.21783799999999998,0.06579298033085168,0.10815849,0.03680477,0.030728965,0.0177376025,0.21783799999999998
0.423,0.21839699999999998,0.06616950846619543,0.10950933,0.03732573,0.031168975,0.0176007175,0.21839699999999998
0.424,0.21895599999999998,0.06654802891149803,0.11166499,0.03808048,0.03185559,0.018127475,0.21895599999999998
0.425,0.219515,0.06692861536261768,0.11128004,0.03807511,0.031759915,0.0179986975,0.219515
0.426,0.220074,0.06731095185197272,0.10951889,0.03765912,0.03124233,0.018052835,0.220074
0.427,0.220633,0.06769457128035122,0.11032602,0.03801915,0.031515885,0.0175144525,0.220633
0.428,0.221192,0.06807993545541266,0.11013951,0.03806063,0.031478455,0.018294287500000003,0.221192
0.429,0.221751,0.06846690576893771,0.10969327,0.03803349,0.031364295,0.0174433275,0.221751
0.43,0.22231,0.0688554765236917,0.10921102,0.03799407,0.031239064999999996,0.0177338025,0.22231
0.431,0.222827,0.06924564372207771,0.10873924,0.0379546,0.031116159999999997,0.018015439999999997,0.222827
0.432,0.22334400000000001,0.06963741174652961,0.1082313,0.03790348,0.030982380000000004,0.018155420000000002,0.22334400000000001
0.433,0.223861,0.07003077650400857,0.10769931,0.03784278,0.03084102,0.0171405,0.223861
0.434,0.224378,0.07042574252036536,0.10710528,0.03776118,0.03068058,0.01702457,0.224378
0.435,0.22489499999999998,0.07082230765710955,0.10647393,0.03766654,0.0305088,0.01667368,0.22489499999999998
0.436,0.225412,0.07122047030904437,0.10580226,0.03755795,0.030324805,0.0180793825,0.225412
0.437,0.225929,0.07162022844702756,0.10508393,0.03743342,0.03012674,0.016270319999999998,0.225929
0.438,0.22644599999999998,0.07202157807077389,0.10431718,0.03729111,0.029913755,0.0190548875,0.22644599999999998
0.439,0.226963,0.07242451572559418,0.10349981,0.03713131,0.029685545,0.017133422500000002,0.226963
0.44,0.22748,0.07282903593393612,0.10263303,0.03695357,0.029442354999999996,0.0170361775,0.22748
0.441,0.227952,0.07323511074602304,0.10178951,0.03678014,0.029205790000000002,0.015952365,0.227952
0.442,0.228424,0.07364275432794126,0.10090164,0.0365904,0.02895586,0.01957575,0.228424
0.443,0.228896,0.07405196125007854,0.09996114,0.03638234,0.02869034,0.01495634,0.228896
0.444,0.229368,0.07446272448896885,0.09897467,0.03615627,0.028410775,0.0173389275,0.229368
0.445,0.22984,0.07487503665502064,0.09793584,0.0359116,0.02811579,0.019300475,0.22984
0.446,0.23031200000000002,0.07528888966591185,0.09684964,0.03564973,0.027806924999999996,0.016500222499999998,0.23031200000000002
0.447,0.23078400000000002,0.07570427413966682,0.09571388,0.03536931,0.027483435,0.0199113175,0.23078400000000002
0.448,0.23125600000000002,0.07612118005187807,0.09453114,0.03507118,0.027146200000000002,0.01851482,0.23125600000000002
0.449,0.23172800000000002,0.07653959668762184,0.09330501,0.0347565,0.0267964,0.014775990000000001,0.23172800000000002
0.45,0.23220000000000002,0.07695951277848674,0.09203726,0.03442567,0.026434625,0.0162638125,0.23220000000000002
0.451,0.232624,0.07738089993406203,0.09085378,0.03411873,0.026098005,0.0130490025,0.232624
0.452,0.233048,0.07780377057510568,0.08964157,0.03379999,0.025753275,0.0179921875,0.233048
0.453,0.233472,0.07822811616222773,0.08840125,0.03346974,0.0254007,0.014331749999999999,0.233472
0.454,0.233896,0.07865392811121238,0.08714027,0.03313025,0.025042515,0.013385467500000001,0.233896
0.455,0.23432,0.07908119785605927,0.08586459,0.03278337,0.024680495,0.0143044275,0.23432
0.456,0.23474399999999998,0.07950991705662627,0.08456817,0.03242737,0.024312954999999997,0.018624357499999997,0.23474399999999998
0.457,0.235168,0.07994007761176698,0.08326571,0.0320668,0.02394418,0.01417566,0.235168
0.458,0.235592,0.08037167178986329,0.08195783,0.03170196,0.023574400000000002,0.012370250000000001,0.235592
0.459,0.23601599999999998,0.08080469223220227,0.08064825,0.03133411,0.023204725,0.0164537225,0.23601599999999998
0.46,0.23643999999999998,0.08123913203876287,0.07934119,0.03096461,0.022836355,0.0169601875,0.23643999999999998
0.461,0.23681299999999997,0.08167499838479089,0.0781727387,0.0306387896,0.02250888014,0.011254819489419,0.23681299999999997
0.462,0.23718599999999998,0.08211227893224561,0.07699492,0.03030711,0.022178925000000002,0.013021342500000001,0.23718599999999998
0.463,0.237559,0.08255097007767313,0.07583103,0.02997825,0.021853585000000002,0.0140388325,0.237559
0.464,0.23793199999999998,0.08299106841635537,0.07467549,0.02965006,0.021531099999999997,0.013509349999999998,0.23793199999999998
0.465,0.238305,0.08343257086952435,0.07353678,0.02932549,0.021213955,0.0178196775,0.238305
0.466,0.238678,0.08387547462039435,0.07239543,0.02899778,0.02089639,0.017125954999999998,0.238678
0.467,0.239051,0.08431977699638485,0.07127303,0.02867442,0.02058471,0.012388115,0.239051
0.468,0.239424,0.0847654757498596,0.07016381,0.02835344,0.020277200000000002,0.013458770000000002,0.239424
0.469,0.23979699999999998,0.08521256868514784,0.0690688183,0.0280352415,0.01997413671,0.009987332105249,0.23979699999999998
0.47,0.24017,0.0856610539033528,0.06798801,0.02771979,0.019675475,0.0170988775,0.24017
0.471,0.240537,0.08611093113868193,0.0669347349,0.0274117322,0.01938501474,0.00969280788114,0.240537
0.472,0.240904,0.08656219772174964,0.0659018,0.02710804,0.01910047,0.012416555000000001,0.240904
0.473,0.24127099999999999,0.08701485227338907,0.06487352,0.02680511,0.018817875,0.0118982675,0.24127099999999999
0.474,0.241638,0.08746889344097919,0.06386362,0.02650594,0.01854058,0.01211013,0.241638
0.475,0.242005,0.08792432014976626,0.06286997,0.02621049,0.018268174999999998,0.009134087499999999,0.242005
0.476,0.242372,0.08838113122869784,0.06189118,0.02591819,0.018000175,0.0108156875,0.242372
0.477,0.242739,0.08883932567468551,0.06092783,0.02562937,0.017736755,0.0091896575,0.242739
0.478,0.243106,0.08929890245505012,0.05997959,0.02534399,0.017477835,0.0087389175,0.243106
0.479,0.243473,0.08975986062563596,0.05904441,0.02506101,0.017222665,0.011326932500000001,0.243473
0.48,0.24384,0.09022219923481598,0.05812424,0.02478151,0.016971905,0.0086275825,0.24384
0.481,0.244152,0.0906859499216057,0.0573119312,0.0245383344,0.01675185316,0.008376183648947,0.244152
0.482,0.24446400000000001,0.09115107449069518,0.05651015,0.02429728,0.01653485,0.011689235,0.24446400000000001
0.483,0.244776,0.09161757263221257,0.05571758,0.0240578,0.01632047,0.008323205,0.244776
0.484,0.245088,0.09208544400762164,0.05493527,0.02382037,0.016109035,0.0135473375,0.245088
0.485,0.2454,0.09255468825652016,0.05416288,0.02358489,0.015900425,0.0132930625,0.2454
0.486,0.245712,0.09302530498402553,0.05339969,0.02335095,0.015694375,0.0078471875,0.245712
0.487,0.24602400000000002,0.09349729375473517,0.05264672,0.02311936,0.01549131,0.012915655,0.24602400000000002
0.488,0.246336,0.09397065409918827,0.05190183,0.0228888,0.0152904,0.01245395,0.246336
0.489,0.246648,0.09444538551087464,0.05116674,0.02266029,0.015092254999999999,0.0125415975,0.246648
0.49,0.24696,0.09492148739746561,0.05044876,0.02243719,0.014899184999999999,0.007449592499999999,0.24696
0.491,0.2472639999999982,0.09539895187577305,0.0497344382,0.0222123394,0.01470655056,0.0073880174815,0.2472639999999982
0.492,0.2475679999999964,0.09587778340664006,0.04903654,0.02199271,0.014518765,0.0091795525,0.2475679999999964
0.493,0.2478719999999946,0.09635798139668397,0.0483467842,0.0217745256,0.0143331968,0.0071681216211699995,0.2478719999999946
0.494,0.2481759999999928,0.09683954516903669,0.04766492,0.0215577,0.014149769999999999,0.011630805,0.2481759999999928
0.495,0.24847999999999099,0.09732247397378047,0.04699183,0.02134253,0.013968715,0.0087098675,0.24847999999999099
0.496,0.24878399999998915,0.09780676702084382,0.0463247,0.02112822,0.01378929,0.011285525,0.24878399999998915
0.497,0.24908799999998735,0.09829242344821931,0.04566614,0.02091549,0.013612144999999999,0.0068060724999999996,0.24908799999998735
0.498,0.24939199999998554,0.09877944233044592,0.0450143,0.02070359,0.013436725,0.0083718425,0.24939199999998554
0.499,0.24969599999998374,0.09926782267483669,0.04437044,0.02049343,0.013263525,0.0107813925,0.24969599999998374
0.5,0.24999999999998193,0.09975756342525718,0.0437335634,0.0202843272,0.01309213249,0.006546066245000048,0.24999999999998193
0.501,0.2482220554193854,0.10023504375535086,0.04564697,0.02104793,0.013643825,0.0111060825,0.2482220554193854
0.502,0.246475904243753,0.10069615333637177,0.0476433938,0.021841009,0.01422009915,0.007110346367179,0.246475904243753
0.503,0.24476010763057568,0.10114149836565386,0.0497318138,0.0226670469,0.01482375879,0.00741995215153,0.24476010763057568
0.504,0.24307333256068314,0.10157163368908026,0.0519223549,0.0235299091,0.01545797975,0.0077290668623361,0.24307333256068314
0.505,0.24141434125006356,0.10198706676472556,0.05422739,0.02443438,0.01612666,0.013214920000000002,0.24141434125006356
0.506,0.2397819818861855,0.10238826083265534,0.05666134,0.02538605,0.016834365,0.0139614625,0.2397819818861855
0.507,0.2381751804917813,0.10277563742716667,0.05924163,0.02639158,0.01758659,0.014641624999999998,0.2381751804917813
0.508,0.23659293375276866,0.10314957819049642,0.0619894034,0.0274592111,0.01839009719,0.00919667697245,0.23659293375276866
0.509,0.2350343026742391,0.10351042616621864,0.06493083,0.02859907,0.019253245000000002,0.012080582500000001,0.2350343026742391
0.51,0.23349840695056745,0.10385848622161925,0.06809783,0.02982359,0.020186315,0.0170093975,0.23349840695056745
