Rate,Weight,Time,ell,p,p^+_x,p^+_y,i,p^-_x,p^-_y,N
0.162,0.07692307692307693,0.009001030644058126,0.00927318075,0.0015967193,0.0004893969815,0.00025035012715,0.000951849793,0.0007135631435,0.00036435978217,0.0769216604
0.163,0.07692307692307693,0.009112438149362606,0.00943052133,0.00162556419,0.000530717454,0.00027174263429000003,0.000930838968,0.000694544162,0.00035481161067,0.076917108
0.164,0.07692307692307693,0.009223993167688025,0.00964605877,0.00166852974,0.000564757628,0.00028933636737,0.000926412174,0.0006910121920000001,0.00035233521765,0.0769221775
0.165,0.07692307692307693,0.009335508502984029,0.00964264152,0.00166175949,0.0005712270765,0.00029277002616000003,0.000903605963,0.0006806000655,0.00034704442653000003,0.0769210711
0.166,0.07692307692307693,0.009446848026918576,0.0097985416,0.00169129355,0.0006310121885,0.00032307715142000003,0.000868148965,0.0006436065675,0.00032863436531000004,0.0769200255
0.167,0.07692307692307693,0.009558161793860844,0.00990519202,0.00170867191,0.0006460316005,0.00033068277016,0.000855111223,0.0006418460395,0.00032808103727,0.0769196692
0.168,0.08333333333333333,0.009669943662219866,0.00997179164,0.00175590956,0.00035931589000000005,0.00018368654170000003,0.00128127231,0.0009550175199999999,0.00048736422531,0.0833322887
0.169,0.08333333333333333,0.009791164986124123,0.010267332,0.0018128726,0.0004071887800000001,0.00020903166689000005,0.00127639437,0.000951716846,0.0004866969246,0.0833281077
0.17,0.08333333333333333,0.009912652884500123,0.0103395631,0.00182594666,0.00044536689999999997,0.00022922331374,0.00124037653,0.000922063414,0.00046991943705,0.0833301486
0.171,0.08333333333333333,0.010033795438791609,0.0104874745,0.00185440618,0.000482074672,0.00024704925341,0.00122077269,0.000905783353,0.00046210787162,0.0833331209
0.172,0.08333333333333333,0.01015522609287832,0.0106889092,0.00189078694,0.0005034663819999999,0.00025827752686999995,0.0012202272,0.0009128777110000001,0.00046670766270000004,0.0833239936
0.173,0.08333333333333333,0.010276368716220992,0.0108862139,0.00192946308,0.000550891169,0.0002827644885,0.00119882636,0.0008942198349999999,0.0004571582389,0.083332599
0.174,0.08333333333333333,0.010398366575403621,0.0109808284,0.00194509304,0.0005931823269999999,0.00030311739917999997,0.00115617638,0.000864537987,0.0004435325305,0.0833266093
0.175,0.08333333333333333,0.01051919114358843,0.0111704559,0.00198125792,0.00061788371,0.00031652389631000005,0.0011608806,0.000865887177,0.0004432049996,0.0833281259
0.176,0.08333333333333333,0.010640316287254429,0.0113073088,0.00200621017,0.0006602884600000001,0.00033906817966,0.00113084416,0.000842726682,0.00043090146393,0.0833297855
0.177,0.08333333333333333,0.010761547636673535,0.0114361189,0.00203098016,0.00069446746,0.00035625991401,0.00110985144,0.000825835611,0.00042187417912,0.0833292928
0.178,0.08333333333333333,0.010882880531540271,0.0115790797,0.00205688922,0.0007437564160000001,0.00038144178518000006,0.0010768323,0.0007970238379999999,0.00040771203144999996,0.0833311002
0.179,0.08333333333333333,0.011004317034511787,0.0116995239,0.00208230228,0.000778716508,0.00039850742875,0.00105635827,0.0007776847050000001,0.00039669282191000005,0.0833310292
0.18,0.08333333333333333,0.01112554833237591,0.0119224511,0.00212346666,0.0008169317019999999,0.00041885158259999996,0.00104081233,0.000772119892,0.00039471907688,0.0833284648
0.181,0.08333333333333333,0.011246840743807737,0.0120931804,0.00215460757,0.0008534829030000001,0.00043815337360000005,0.00102468144,0.000759830566,0.00038855711635999996,0.0833253539
0.182,0.08333333333333333,0.011368187954656127,0.0122278227,0.00218018451,0.0008938492870000001,0.00045831562470000005,0.00100259214,0.000738028961,0.00037744236549,0.0833208744
0.183,0.09090909090909091,0.011494720556026211,0.0123044067,0.00223857255,0.0005000336189999999,0.00025721568583999995,0.0015809451,0.0011673947260000001,0.0005978459888000001,0.090909043
0.184,0.09090909090909091,0.01162786196386135,0.0125686409,0.00229388641,0.0005416737779999998,0.0002786089796499999,0.00156755177,0.001165288692,0.0005968115065000001,0.0909039162
0.185,0.09090909090909091,0.01176101001114237,0.0127806435,0.0023334305,0.000591556332,0.0003047335451,0.0015471295,0.001147290337,0.0005886858597,0.0909065302
0.186,0.09090909090909091,0.011894157640024702,0.0128172187,0.0023384705,0.0006373537920000001,0.00032804684731000007,0.00150101821,0.0011040838540000001,0.0005652020528,0.0909076967
0.187,0.09090909090909091,0.012027574551590805,0.0130579425,0.00238904385,0.0006929926670000001,0.00035614411785,0.00148359442,0.001084638758,0.0005551687372,0.0909079597
0.188,0.09090909090909091,0.012160409128281379,0.0132670608,0.002428629,0.0007231756519999999,0.00037231586429999997,0.00146880148,0.001084693382,0.0005557476982000001,0.0909090268
0.189,0.09090909090909091,0.012293722998773012,0.0134179844,0.00245458982,0.000773987235,0.0003997714365,0.00143222215,0.001056016132,0.0005411814051,0.0909061077
0.19,0.09090909090909091,0.012426946063363087,0.0136396003,0.00250338615,0.0008147846450000001,0.0004188344091,0.00142074483,0.001047122363,0.0005365720541,0.0908935084
0.191,0.09090909090909091,0.012559999820249891,0.0137995608,0.00253334295,0.000862589476,0.000443707754,0.00139163056,0.001022415405,0.0005239599682999999,0.0909063743
0.192,0.09090909090909091,0.012693177431287412,0.0138635482,0.00254133061,0.0008851236899999999,0.00045546638009999994,0.00136038104,0.001005974794,0.0005152017894000001,0.0909064757
0.193,0.09090909090909091,0.012826438237614382,0.0139829448,0.00256264741,0.0009314186730000001,0.0004795236005,0.00132860417,0.0009760572609999999,0.000499491191,0.0909033294
0.194,0.09090909090909091,0.01295970656491293,0.0142283115,0.00261015579,0.0009655748080000001,0.0004969434396000001,0.00131826702,0.00097817929,0.0005020669094,0.0909070532
0.195,0.09090909090909091,0.013092760706813752,0.0144103155,0.00264856522,0.001023515325,0.0005264968272,0.00129281626,0.000946905252,0.0004849701107,0.0909034654
0.196,0.09090909090909091,0.013226101980371021,0.0147501204,0.00272029702,0.001074750305,0.0005533280417000001,0.00128396768,0.0009478633029999999,0.0004856767546,0.0909089088
0.197,0.09090909090909091,0.013359098499222358,0.0148083843,0.00272706269,0.001117702206,0.0005751924747,0.00124245572,0.000911367363,0.0004672130909,0.0909088146
0.198,0.09090909090909091,0.013492429342459368,0.014941026,0.00274887546,0.0011579700179999998,0.0005970410597999999,0.00121512169,0.0008895385280000001,0.00045589211420000005,0.0908980207
0.199,0.09090909090909091,0.013625464661007182,0.0151104681,0.00278406577,0.001196657863,0.0006158814097,0.00119411672,0.000874458143,0.0004479640585,0.0909087881
0.2,0.1,0.013760789205436922,0.0152414765,0.00287764718,0.0006753193729999999,0.0003487801779999999,0.0019899594,0.001452894538,0.0007458162265,0.0999936123
0.201,0.1,0.01390865634745137,0.0155149735,0.00293393048,0.0007346672750000001,0.00037973911900000004,0.00196810402,0.001435937334,0.0007377248379,0.0999983663
0.202,0.1,0.014056277336755055,0.0156081776,0.00294915917,0.00076789825,0.0003962060588,0.00193244335,0.001413504197,0.0007263185013,0.0999912567
0.203,0.1,0.014203944816800226,0.0159715317,0.00302649276,0.000828209773,0.00042873835830000004,0.00192205034,0.00141088601,0.0007252407663000001,0.0999964676
0.204,0.1,0.014351715071815676,0.0159956495,0.00302860021,0.0008781727229999999,0.000452993224,0.00187261893,0.0013609396899999999,0.0006987354816999999,0.0999979938
0.205,0.1,0.014499400951474156,0.0162925078,0.00309154453,0.000938726148,0.0004850062843,0.00184777732,0.0013468089329999999,0.0006916326719999999,0.0999899075
0.206,0.1,0.014647064279086765,0.0163753478,0.00310421468,0.000957380039,0.0004932912661,0.00182401882,0.00133614393,0.0006864615377,0.0999980623
0.207,0.1,0.014795026050850429,0.0168141869,0.00320041554,0.0010250393979999999,0.0005294089644999999,0.00182216985,0.0013389304800000001,0.0006880914047000001,0.09999583
0.208,0.1,0.014942652191813918,0.0169329441,0.00321883382,0.001089923775,0.0005644919186999999,0.00177467356,0.001291516549,0.0006633792253,0.0999969012
0.209,0.1,0.015090272426408258,0.017038344,0.00323934997,0.001120786023,0.0005790471872,0.00173712821,0.001272898306,0.0006535895577,0.0999966773
0.21,0.1,0.01523809978495087,0.017220081,0.00327580385,0.001176038404,0.0006073246675000001,0.0017025199,0.001244445234,0.0006390399127,0.0999919676
0.211,0.1,0.015385812455183485,0.0175534744,0.00334355105,0.001251202946,0.000648199814,0.00167775647,0.001223445264,0.0006291859441,0.0999999765
0.212,0.1,0.015533495235946168,0.0175479496,0.0033428022,0.0012632898269999999,0.0006512859911999999,0.00165094154,0.00120327478,0.0006168945366,0.0999991722
0.213,0.1,0.01568123557775482,0.0178465013,0.00340114581,0.0013296472780000002,0.0006877418344000001,0.00162291789,0.001184558978,0.0006082484086,0.099999964
0.214,0.1,0.015828940687200845,0.0180678084,0.00344761253,0.0013981750020000002,0.0007227910320000001,0.00158040074,0.001150483826,0.0005913003365000001,0.0999995074
0.215,0.1,0.015976730457078904,0.0182317323,0.00348082997,0.001446766866,0.0007472607806,0.00155064708,0.001125159222,0.0005779622444999999,0.0999962881
0.216,0.1,0.01612450048629103,0.0184991314,0.00353488125,0.0014775995040000002,0.0007635014399000001,0.0015457833,0.001133903137,0.0005829661564,0.0999996603
0.217,0.1,0.016272086060774668,0.0185965748,0.00355382716,0.0015280068760000001,0.0007884449188000001,0.00150443937,0.001095872867,0.0005628752197999999,0.0999978895
0.218,0.1,0.01641983795715963,0.0188267812,0.00360113606,0.0015879760430000003,0.0008200038294000002,0.00147352999,0.001071200466,0.0005500178662,0.0999998994
0.219,0.1,0.01656760315800748,0.018999906,0.0036350334,0.001628490438,0.0008404750021,0.00145014424,0.001055162558,0.0005419392381000001,0.099995362
0.22,0.1,0.016715544909501917,0.0192841689,0.00369790083,0.001680928413,0.0008675116625,0.00142956068,0.001046178684,0.0005366341519,0.0999986338
0.221,0.1111111111111111,0.016869117238420897,0.0192745363,0.00378947977,0.000929096957,0.000481618863,0.00254360855,0.0018495515290000001,0.0009521289427000001,0.111106109
0.222,0.1111111111111111,0.017035047334753105,0.019482933,0.00383432671,0.000997208101,0.0005169917988,0.00250371888,0.0018134504170000002,0.0009326870642000001,0.11111019
0.223,0.1111111111111111,0.01720112539589451,0.019895995,0.00392589432,0.0010729259169999998,0.0005567371254999999,0.00249129249,0.0018056423150000001,0.0009299878861000001,0.111109908
0.224,0.1111111111111111,0.017366997397522992,0.020053778,0.0039573526,0.001123693986,0.000582379752,0.00244944598,0.001776896565,0.0009150115066,0.111110506
0.225,0.1111111111111111,0.017533003722767438,0.0202864313,0.00400420853,0.001192274626,0.0006184297161,0.00240557774,0.0017450067679999999,0.0008994740824,0.111109947
0.226,0.1111111111111111,0.017699335764275622,0.0203065159,0.00400071692,0.001206080734,0.0006253330770000001,0.00237174036,0.001726990216,0.0008887345745000001,0.111108348
0.227,0.1111111111111111,0.017865542472687665,0.0205348432,0.00404932142,0.0012917528439999998,0.0006692343139999999,0.00231850263,0.0016776221700000001,0.0008637128416000001,0.111109674
0.228,0.1111111111111111,0.01803097692485243,0.0209698868,0.00415015589,0.001372271792,0.0007111731118000001,0.00230612569,0.001669272926,0.0008597894529000001,0.111109337
0.229,0.1111111111111111,0.018197092102893192,0.0211924361,0.00419463413,0.001453689024,0.0007552023923000001,0.00225821717,0.001623899763,0.0008360497168000001,0.111111021
0.23,0.1111111111111111,0.01836318087858354,0.0213536927,0.00423045568,0.0014806563359999999,0.0007672122021999999,0.00222355938,0.001617136082,0.0008319425138000001,0.111110634
0.231,0.1111111111111111,0.018529016732492923,0.0216429591,0.00428618356,0.0015654107510000002,0.0008130951605000001,0.00218500095,0.001580718211,0.0008153109717000001,0.111110719
0.232,0.1111111111111111,0.01869499223102492,0.0220395844,0.00437856775,0.001623520607,0.000842258595,0.00218984173,0.001585507167,0.0008174049541,0.111111087
0.233,0.1111111111111111,0.018860917499722313,0.0221326723,0.00439659759,0.0016863771019999998,0.0008746264882999999,0.00212591543,0.0015344540819999999,0.0007896588876,0.111110235
0.234,0.1111111111111111,0.019026942564338567,0.0223333003,0.00443532267,0.001736499376,0.0009002714829000001,0.00208944197,0.001514097809,0.0007804417666,0.111111076
0.235,0.1111111111111111,0.01919293996008649,0.0225769213,0.00449395343,0.001816145638,0.0009400603419,0.00205413173,0.00147274295,0.0007575973046,0.111111029
0.236,0.1111111111111111,0.019359192995533795,0.0228639163,0.00454528803,0.0018933372229999997,0.0009826603967999998,0.00201545126,0.001443238271,0.0007454485133,0.111110753
0.237,0.1111111111111111,0.019524915324719644,0.023233165,0.00463418715,0.001954677728,0.0010142804616999998,0.00199905309,0.0014401668699999999,0.0007421056373,0.111110819
0.238,0.1111111111111111,0.019690948971242267,0.0232787667,0.00463941481,0.001975743685,0.0010232514116000002,0.00196300162,0.001419458157,0.0007306888495,0.111110122
0.239,0.1111111111111111,0.019856878921425042,0.023617517,0.00471329964,0.0020537631259999996,0.0010647571217999997,0.00193511868,0.001396750415,0.0007192738440000001,0.111110387
0.24,0.1111111111111111,0.020022933056997677,0.0238025522,0.00474893043,0.002110719777,0.0010941591316,0.00189424614,0.0013673417499999998,0.0007048534028999999,0.111108246
0.241,0.1111111111111111,0.02018895797353798,0.023927808,0.0047717781,0.002169942162,0.0011246651298,0.00184242453,0.001325469669,0.0006830302073,0.111109907
0.242,0.1111111111111111,0.0203549733229908,0.0243762721,0.00487566008,0.002264580485,0.0011745214791000001,0.00181843539,0.001305923691,0.0006730822245999999,0.11111008
0.243,0.1111111111111111,0.0205209928798677,0.0245996753,0.00491966997,0.002322214418,0.0012054354604,0.00178993127,0.001282330516,0.0006607840651,0.111111078
0.244,0.1111111111111111,0.020686893506526558,0.0247768951,0.00495588437,0.002369613013,0.0012291132438,0.0017580109,0.001260105537,0.0006493343335000001,0.11111017
0.245,0.1111111111111111,0.020852985043523356,0.0250904736,0.00502369211,0.002431381478,0.0012613945473000001,0.00173207279,0.001248022298,0.0006438465795,0.111111038
0.246,0.1111111111111111,0.02101891304076995,0.025272905,0.00506269525,0.0024874207829999996,0.0012899822359999998,0.00169590253,0.001218544578,0.0006277370105,0.111109842
0.247,0.125,0.02120498118037254,0.0251556088,0.00518637843,0.001385652852,0.0007224246524000001,0.00331892116,0.002383998805,0.0012326298181,0.124998587
0.248,0.125,0.021394468803985236,0.0253179706,0.00522402726,0.001459822489,0.00076044626,0.00325623877,0.002333531103,0.0012044842576999998,0.124993527
0.249,0.125,0.02158409441315632,0.0256393325,0.00529847516,0.001564245976,0.0008150485098999999,0.00320490016,0.002284215453,0.0011790490493999999,0.124999636
0.25,0.125,0.021773595933674318,0.0259312342,0.00535942316,0.0016244959299999999,0.0008462095158999999,0.00317362336,0.002269796573,0.0011733538856,0.124999007
0.251,0.125,0.021963308915297117,0.0262143025,0.00542609596,0.0017105774740000003,0.0008910884888000001,0.00312629934,0.002229754082,0.0011513023963,0.124999795
0.252,0.125,0.02215278255656044,0.02656248,0.00550523902,0.001778733966,0.0009275411121,0.00309920133,0.002217964111,0.0011449450319,0.124999982
0.253,0.125,0.022342431718502642,0.026951579,0.00559507721,0.0018859940950000003,0.0009834947264000002,0.0030578437,0.002178032203,0.0011255969879,0.124999688
0.254,0.125,0.022532384898098966,0.0272965095,0.00567320198,0.0019402591469999996,0.0010118705613999998,0.00304102694,0.002177923228,0.0011255110627,0.124992552
0.255,0.125,0.02272171983415256,0.0274194599,0.00569604973,0.0020207422959999995,0.0010538090250999997,0.00296354764,0.002115316414,0.0010925782823,0.124999914
0.256,0.125,0.022911524716617802,0.0278215611,0.00579000749,0.0021355498719999996,0.0011142864892999997,0.0029132059,0.002070914553,0.0010706344835,0.12499927
0.257,0.125,0.0231009718471731,0.0280670317,0.00584594012,0.002206677511,0.0011503012606,0.00286425009,0.002038197474,0.00105377094,0.124998718
0.258,0.125,0.023290640035344222,0.0283109554,0.00589898642,0.002280220286,0.0011881395615,0.00282623506,0.002002964095,0.0010352874916,0.124996328
0.259,0.125,0.023480171092229656,0.0285761309,0.00596040805,0.002328098741,0.0012129384119999999,0.00279735188,0.001994235632,0.0010290779906,0.124998645
0.26,0.125,0.02366984766891101,0.0287556979,0.00599670631,0.00239786757,0.0012491395112,0.00274364532,0.001951306688,0.0010065206328,0.124999976
0.261,0.125,0.023859459357123285,0.0291281794,0.00607872233,0.002509858245,0.0013085848089000002,0.0026923898,0.0019048380150000002,0.0009846811025,0.124999892
0.262,0.125,0.024049077689005813,0.0294256048,0.00614713194,0.0025733821969999996,0.0013411261613999997,0.0026633262,0.0018877063300000003,0.0009752702513000001,0.124996782
0.263,0.125,0.02423861737286459,0.0298157647,0.00623953179,0.002663188644,0.0013881819059,0.00262424868,0.001863513578,0.0009630281159000001,0.124999935
0.264,0.125,0.024428354059785395,0.030151866,0.00631447785,0.002748948956,0.0014327302814,0.00258653026,0.0018337769349999998,0.0009490068745999999,0.124999447
0.265,0.125,0.024618010391876024,0.0303771877,0.00636449451,0.002805935858,0.0014628414457,0.00254680981,0.001810011298,0.0009348752031,0.124999136
0.266,0.125,0.02480774720403381,0.0306584281,0.00642190309,0.002869424105,0.0014975619769,0.0025118807,0.001791026194,0.0009255201683,0.124999882
0.267,0.125,0.024997293191967945,0.0309099068,0.00648421412,0.0029793612000000003,0.0015534996686,0.00244025788,0.001723959329,0.0008900087289,0.124999964
0.268,0.125,0.025186852741332186,0.0312080568,0.00654853076,0.003050274545,0.0015910260236,0.00240381399,0.001701076106,0.0008788345496,0.124999945
0.269,0.125,0.02537652632691436,0.0315119428,0.00661585927,0.003114833543,0.0016256103743,0.00237002251,0.001684636908,0.0008699416882,0.124999847
0.27,0.125,0.025566331801305364,0.0318923181,0.00669866617,0.00319566533,0.0016681087033,0.00234652163,0.001667411143,0.0008633300438,0.124999961
0.271,0.125,0.025755896541596816,0.0321156523,0.00675248977,0.003258984875,0.0016992021947,0.00230630666,0.001637160972,0.0008461385945,0.124999976
0.272,0.125,0.025945490794496595,0.0324574277,0.00683398776,0.003365850985,0.0017553334072,0.00224728385,0.001588896477,0.0008207264345,0.12499992
0.273,0.125,0.026135228777867614,0.0326665116,0.00687153271,0.0034017176450000007,0.0017739053226000004,0.002228535,0.001582255502,0.0008184340856,0.124998995
0.274,0.125,0.026324843354594785,0.0328725473,0.00692082724,0.00350107634,0.0018255195767,0.00214417544,0.001516996421,0.0007835212143,0.124998634
0.275,0.125,0.026154349984317544,0.0992773623,0.0205982316,0.02001391169143965,0.034387245845719824,5.00371207e-08,7.837237954999999e-08,0.000478511297189775,0.124877937
0.276,0.125,0.026704115836363448,0.0335309096,0.00707189327,0.0036672545099999997,0.0019124297117999998,0.00206817319,0.001459280925,0.0007536233551,0.124999333
0.277,0.125,0.02689385743316084,0.0339789498,0.00717567656,0.00374708085,0.0019545940796,0.00204676354,0.001454401012,0.0007523524954000001,0.124999974
0.278,0.125,0.027083515646723882,0.034110899,0.00719816184,0.0037864824999999996,0.0019741436862,0.00201447362,0.0014305353009999998,0.0007395828536,0.124999604
0.279,0.14285714285714285,0.02730243414356383,0.033406393,0.00728138206,0.002102218245,0.0011027034533000002,0.00443436791,0.003128423694,0.0016208786622999999,0.142855919
0.28,0.14285714285714285,0.027523821892641156,0.0336869339,0.00734887007,0.002199353068,0.0011532968162,0.00436824701,0.0030778128010000004,0.0015935485824000002,0.142857128
0.281,0.14285714285714285,0.027745256749063932,0.0340903976,0.00744821779,0.0023025849760000003,0.0012067501716000002,0.00432447991,0.00304393984,0.0015761001221999999,0.142857006
0.282,0.14285714285714285,0.027966911835817843,0.0346277368,0.00757644873,0.0024200477929999997,0.0012707096406999999,0.0042940277,0.003022417159,0.0015663174382000002,0.142856353
0.283,0.14285714285714285,0.02818834488373461,0.0348714929,0.00763533112,0.002508636096,0.0013155386602,0.00422452039,0.002972392854,0.0015395581204,0.142855258
0.284,0.14285714285714285,0.02840977491753658,0.0353880413,0.00776197141,0.00264105557,0.0013889016217,0.00417685517,0.0029340951120000003,0.0015189101225000002,0.142856395
0.285,0.14285714285714285,0.028631374977045494,0.0357020731,0.00783798327,0.002723013021,0.001429293933,0.00412779252,0.0029024284619999998,0.0015030033205,0.142852485
0.286,0.14285714285714285,0.028852563801450744,0.0359171783,0.00788635004,0.002814140817,0.0014750007332,0.00405500614,0.002845629713,0.0014741543457999998,0.142856771
0.287,0.14285714285714285,0.029074202048132197,0.0364419831,0.00801830412,0.002952626053,0.0015477701876,0.00400157198,0.002803005094,0.0014537100388,0.142856037
0.288,0.14285714285714285,0.029295608426033716,0.0364669797,0.00800878028,0.0029808928100000004,0.0015627279496000003,0.00394843575,0.002767256375,0.0014327115551,0.142857074
0.289,0.14285714285714285,0.029517245939453172,0.0371351477,0.00819421,0.0031252609950000003,0.0016364676866000001,0.00390563455,0.002743734765,0.0014195723862999998,0.142857036
0.29,0.14285714285714285,0.029738590649020152,0.0376203979,0.00830514061,0.003282044685,0.0017234880889,0.0038337484,0.0026792864789999997,0.0013882747053999998,0.142856703
0.291,0.14285714285714285,0.029960089448167422,0.0378930099,0.00836588133,0.00332947836,0.0017463575115000002,0.00380709677,0.002670685549,0.0013837569517,0.142855359
0.292,0.14285714285714285,0.030181583103424767,0.0381689261,0.00843377707,0.003424374535,0.0017945652583,0.00374670332,0.002620973718,0.0013568265551,0.142855435
0.293,0.14285714285714285,0.03040300684264883,0.0385545611,0.0085266602,0.0035501485049999996,0.0018622320894,0.00366800839,0.002564921257,0.001328390681,0.14285382
0.294,0.14285714285714285,0.030624421276020403,0.0389899842,0.00863039938,0.0036613170650000005,0.0019216455989000002,0.00362343839,0.002530338363,0.0013110941069,0.142856705
0.295,0.14285714285714285,0.030846084932622996,0.0392203019,0.00868146353,0.0037149921700000005,0.0019469781228000002,0.00357793763,0.002508831985,0.0013005046669,0.142856831
0.296,0.14285714285714285,0.031067552804459664,0.0396330741,0.00878141191,0.00383102477,0.0020092619096,0.00351939711,0.0024659014789999998,0.0012783112688999998,0.142857124
0.297,0.14285714285714285,0.03128903353623579,0.0399593006,0.00885833198,0.00393980064,0.002067704434,0.00345871538,0.002413533309,0.0012497972993,0.142857123
0.298,0.14285714285714285,0.031510547868474126,0.0402787478,0.00893629677,0.004028894135,0.0021123969913999997,0.00341150414,0.002376905938,0.0012307525314,0.142857021
0.299,0.14285714285714285,0.03173205363950068,0.0408051783,0.00906308154,0.00415358163,0.002180854445,0.00336063402,0.002347212335,0.0012166350045,0.142857084
0.3,0.14285714285714285,0.031953666044910664,0.0413409815,0.00920047993,0.004307424935,0.0022636178145,0.00329874496,0.0022929451129999998,0.0011879329626,0.142854761
0.301,0.14285714285714285,0.03217523192423534,0.0414932013,0.0092358858,0.004383174195,0.0022984780875,0.00322016425,0.002238008916,0.0011605485792,0.142857124
0.302,0.14285714285714285,0.03239667121035318,0.0420146362,0.00936654534,0.00449539494,0.002358669073,0.00319579266,0.002217190204,0.0011485184202,0.142856873
0.303,0.14285714285714285,0.03261845879313736,0.0422314295,0.0094088845,0.0045592067650000005,0.0023909354595000004,0.00315119939,0.002184783132,0.0011324345050999999,0.142844954
0.304,0.14285714285714285,0.03283976225035078,0.0426349042,0.0095038449,0.004650086975,0.0024409075425,0.00310318723,0.002162422424,0.0011205514372,0.142857024
0.305,0.14285714285714285,0.03306135055067354,0.042984446,0.00959261288,0.004781485385,0.0025094955965,0.00302129353,0.002094374631,0.0010849941834,0.142856083
0.306,0.14285714285714285,0.033282978752375056,0.0435660588,0.00973506648,0.0049006906,0.0025760779080000002,0.00298071734,0.00207921236,0.0010774278519,0.142857075
0.307,0.14285714285714285,0.03350434825778317,0.043753091,0.00977581273,0.004975383635,0.0026121795895,0.00292782478,0.002031380622,0.0010523544948,0.142856733
0.308,0.14285714285714285,0.033725957624580874,0.04417834,0.00987819383,0.005066477224999999,0.0026599400114999997,0.00289181114,0.002012313761,0.0010430813245,0.142856948
0.309,0.14285714285714285,0.033947499576173074,0.0444940303,0.00995375184,0.00516828044,0.002712879903,0.00282851098,0.001964147595,0.0010179790774,0.142856918
0.31,0.14285714285714285,0.03416918989832017,0.0449289221,0.0100547985,0.005273531015,0.0027706231475,0.00278420751,0.001934938064,0.0010032935009,0.142856802
0.311,0.14285714285714285,0.03439061660942951,0.0452533857,0.0101376704,0.00536670572,0.0028168558,0.00273120392,0.001895292886,0.0009821017878,0.142857039
0.312,0.14285714285714285,0.03461223101163442,0.0457184257,0.010251551,0.005507020414999999,0.0028934323325,0.00265625117,0.001840794664,0.000954271003,0.142857101
0.313,0.14285714285714285,0.03483382432931786,0.0460310502,0.0103217134,0.0055744322999999995,0.002928585573,0.00262461444,0.001822225476,0.0009442703627,0.142857109
0.314,0.14285714285714285,0.03505541797926864,0.0464399494,0.010427243,0.0057042859799999995,0.002994131085,0.00255441266,0.001765933309,0.0009165529069,0.142855289
0.315,0.14285714285714285,0.03527705499990166,0.0466960626,0.0104866467,0.0057985149449999995,0.0030445142194999997,0.00248563077,0.001713843872,0.0008877296966,0.142856571
0.316,0.14285714285714285,0.03549850958979394,0.0471807943,0.0106063686,0.005902346485000001,0.0030986729185000007,0.00245511819,0.0016940779380000002,0.0008782311771000001,0.142856669
0.317,0.14285714285714285,0.03572016358754598,0.0475724473,0.0107015938,0.006011007975,0.0031552096155,0.00240508749,0.00165347665,0.0008575177995000001,0.142856626
0.318,0.14285714285714285,0.03564725028587786,0.10978244,0.0243648954,0.02121873544619566,0.01733701911309783,7.60868127e-12,5.881829425e-12,0.0005099715009409147,0.142717635
0.319,0.14285714285714285,0.03616335144597889,0.0482807138,0.0108639294,0.00621868395,0.003268443957,0.0022795844,0.001568738187,0.0008138345781,0.142857118
0.32,0.14285714285714285,0.03638493858021808,0.0485709563,0.0109320282,0.006258554365,0.0032871342575,0.00226471175,0.00156961063,0.000812929533,0.142856904
0.321,0.14285714285714285,0.03660647348539671,0.0488982549,0.0110101496,0.0063582059650000005,0.0033379607565000003,0.00220499255,0.001525449075,0.0007909533183,0.142856831
0.322,0.14285714285714285,0.03682807519484857,0.0494227601,0.0111430591,0.006488431534999999,0.0034075750284999996,0.00215260849,0.001489774238,0.0007725729306000001,0.142856662
0.323,0.14285714285714285,0.03704967091188295,0.0498400663,0.0112432359,0.00660702606,0.003470158569,0.0020956371,0.001445517123,0.000750977163,0.142857125
0.324,0.14285714285714285,0.037271237303132455,0.0501932038,0.0113330767,0.006697924934999999,0.0035167933504999995,0.00205051179,0.001412928095,0.0007321324733,0.142857111
0.325,0.16666666666666666,0.03775746551786923,0.0478494238,0.011191367,0.003873860485,0.0020463846575,0.00580846729,0.004037315905,0.0020923703368,0.166665673
0.326,0.16666666666666666,0.038022543030914756,0.0485743033,0.0114022434,0.00415121603,0.00219332285,0.00568895208,0.003914868090000001,0.0020300327925000003,0.166666185
0.327,0.16666666666666666,0.03828948104292107,0.0490084061,0.0115185308,0.004322582554999999,0.0022827836434999994,0.00559765765,0.003828347315,0.0019849288412000002,0.166666635
0.328,0.16666666666666666,0.038556615011859315,0.0494400538,0.0116286455,0.004409399435,0.0023295037765,0.00555152113,0.0038114430449999997,0.0019735737516,0.166663082
0.329,0.16666666666666666,0.038823380583612746,0.0501234795,0.0118015074,0.004584597039999999,0.0024254103619999997,0.00548561386,0.0037685392600000003,0.0019556646087000003,0.166665686
0.33,0.16666666666666666,0.03909023662017108,0.0503700517,0.0118745607,0.004729071465,0.0024964907325,0.00537057659,0.0036696149790000003,0.0019027914241000002,0.16666663
0.331,0.16666666666666666,0.03935728823681424,0.0511485526,0.0120740755,0.004919331904999999,0.0026024135684999997,0.00532029169,0.0036311564390000004,0.0018856181396000001,0.166664218
0.332,0.16666666666666666,0.03962436409988691,0.0518018969,0.0122531735,0.0050748009600000005,0.0026833890520000002,0.00527038078,0.003597257101,0.0018687031431,0.1666666
0.333,0.16666666666666666,0.039891181622823096,0.0521032768,0.0123335448,0.005187095555,0.0027424604715,0.00518336309,0.0035356076090000002,0.0018332188968,0.166666651
