Rate,Weight,Time
0.219,0.10623599999999998,0.01833741616603793
0.22,0.10669999999999999,0.018510531465549727
0.221,0.107162,0.018684512532142317
0.222,0.10762399999999998,0.018859359894349198
0.223,0.10808599999999999,0.019035074359036765
0.224,0.10854799999999999,0.01921165673439375
0.225,0.10901,0.019389107829934162
0.226,0.109472,0.01956742845650028
0.227,0.10993399999999999,0.01974661942626584
0.228,0.110396,0.019926681552738974
0.229,0.110858,0.020107615650765364
0.23,0.11132,0.02028942253653133
0.231,0.11178,0.02047210292647661
0.232,0.11224,0.020655657678746674
0.233,0.11270000000000001,0.020840087616702214
0.234,0.11316000000000001,0.02102539356506718
0.235,0.11362,0.02121157634993205
0.236,0.11407999999999999,0.021398636798757052
0.237,0.11453999999999999,0.021586575740375244
0.238,0.11499999999999999,0.02177539400499571
0.239,0.11546,0.021965092424206866
0.24,0.11592,0.022155671830979565
0.241,0.116378,0.0223471326229459
0.242,0.116836,0.022539476007215502
0.243,0.117294,0.022732702824116997
0.244,0.117752,0.02292681391538506
0.245,0.11821,0.023121810124163564
0.246,0.11866800000000001,0.02331769229500925
0.247,0.11912600000000001,0.02351446127389463
0.248,0.11958400000000001,0.023712117908211518
0.249,0.12004200000000001,0.023910663046774448
0.25,0.12050000000000001,0.0241100975398238
0.251,0.120982,0.024310430749045566
0.252,0.12146400000000002,0.024511653913748
0.253,0.12194600000000001,0.024713767847844875
0.254,0.12242800000000001,0.024916773366558852
0.255,0.12291,0.025120671286424277
0.256,0.12339200000000002,0.02532546242529037
0.257,0.12387400000000001,0.025531147602323927
0.258,0.12435600000000001,0.025737727638012537
0.259,0.12483800000000002,0.025945203354167418
0.26,0.12532000000000001,0.026153575573926387
0.261,0.12577500000000003,0.02636285234693762
0.262,0.12623,0.026573028578425445
0.263,0.126685,0.02678410514213129
0.264,0.12714,0.026996082913286302
0.265,0.12759500000000001,0.027208962768615022
0.266,0.12805,0.027422745586338854
0.267,0.12850499999999998,0.027637432246179726
0.268,0.12896,0.0278530236293636
0.269,0.129415,0.02806952061862418
0.27,0.12986999999999999,0.0282869240982063
0.271,0.130323,0.02850523509669777
0.272,0.130776,0.028724454297931187
0.273,0.13122899999999998,0.028944582594092726
0.274,0.131682,0.0291656208789059
0.275,0.132135,0.0293875700476353
0.276,0.13258799999999998,0.029610430997090587
0.277,0.13304100000000002,0.02983420462562967
0.278,0.133494,0.030058891833163143
0.279,0.13394700000000004,0.03028449352115737
0.28,0.13440000000000002,0.03051101059263873
0.281,0.13485100000000003,0.030738443768372207
0.282,0.13530199999999998,0.030966794075604778
0.283,0.13575299999999998,0.031196062425516428
0.284,0.136204,0.03142624973087416
0.285,0.136655,0.03165735690603571
0.286,0.137106,0.031889384866953585
0.287,0.13755699999999998,0.03212233453117894
0.288,0.138008,0.032356206817865295
0.289,0.138459,0.032591002647772725
0.29,0.13891,0.032826722943271505
0.291,0.139359,0.033063368108054096
0.292,0.139808,0.033300939523534204
0.293,0.140257,0.03353943812045662
0.294,0.140706,0.03377886483120468
0.295,0.141155,0.03401922058980412
0.296,0.141604,0.034260506331927336
0.297,0.142053,0.034502722994897386
0.298,0.14250200000000002,0.03474587151769194
0.299,0.14295100000000002,0.03498995284094744
0.3,0.14340000000000003,0.035234967906963295
0.301,0.14387800000000003,0.03548092879011218
0.302,0.144356,0.03572782344375171
0.303,0.14483400000000002,0.03597565276071729
0.304,0.14531200000000002,0.03622441763534123
0.305,0.14579000000000003,0.03647411896345668
0.306,0.146268,0.0367247576424009
0.307,0.14674600000000002,0.03697633457101878
0.308,0.14722400000000002,0.0372288506496665
0.309,0.147702,0.037482306780215004
0.31,0.14818,0.03773670386605379
0.311,0.148626,0.037992056127359494
0.312,0.149072,0.03824835332182116
0.313,0.149518,0.03850559641878411
0.314,0.14996400000000001,0.03876378638933336
0.315,0.15041000000000002,0.039022924206298354
0.316,0.15085600000000002,0.03928301084425684
0.317,0.15130200000000002,0.03954404727953978
0.318,0.15174800000000002,0.039806034490235336
0.319,0.15219400000000002,0.04006897345619356
0.32,0.15264000000000003,0.04033286515903064
0.321,0.15308400000000003,0.040597711034904733
0.322,0.15352800000000003,0.0408635115627184
0.323,0.15397200000000003,0.04113026773316491
0.324,0.15441600000000003,0.041397980538735106
0.325,0.15486000000000003,0.041666650973722
0.326,0.15530400000000003,0.041936280034225275
0.327,0.15574800000000003,0.04220686871815602
0.328,0.15619200000000003,0.04247841802524111
0.329,0.15663600000000003,0.04275092895702802
0.33,0.15708000000000003,0.043024402516889396
0.331,0.15752200000000002,0.04329883987623795
0.332,0.15796400000000002,0.04357424182240757
0.333,0.15840600000000002,0.043850609368105385
0.334,0.15884800000000002,0.044127943527895924
0.335,0.15929000000000001,0.044406245318206514
0.336,0.159732,0.044685515757331554
0.337,0.160174,0.04496575586543767
0.338,0.160616,0.04524696666456824
0.339,0.161058,0.045529149178648455
0.34,0.1615,0.04581230443349003
0.341,0.16194,0.04609643333739225
0.342,0.16238,0.046381536986321324
0.343,0.16282,0.046667616415691025
0.344,0.16325999999999996,0.04695467266283564
0.345,0.16369999999999998,0.04724270676701481
0.346,0.16413999999999998,0.0475317197694184
0.347,0.16457999999999998,0.047821712713171906
0.348,0.16501999999999997,0.04811268664334111
0.349,0.16545999999999997,0.0484046426069373
0.35,0.1659,0.04869758165292219
0.351,0.16633799999999999,0.04899150443048676
0.352,0.16677599999999998,0.04928641234213436
0.353,0.167214,0.049582306446707566
0.354,0.167652,0.04987918780503483
0.355,0.16809,0.05017705747993556
0.356,0.168528,0.05047591653622513
0.357,0.168966,0.050775766040720455
0.358,0.169404,0.05107660706224499
0.359,0.169842,0.051378440671634114
0.36,0.17028000000000001,0.0516812679417406
0.361,0.170716,0.051985089269129064
0.362,0.171152,0.052289906358348716
0.363,0.171588,0.052595720292423404
0.364,0.172024,0.05290253215643079
0.365,0.17246,0.05321034303750777
0.366,0.172896,0.05351915402485597
0.367,0.17333199999999999,0.05382896620974726
0.368,0.17376799999999998,0.05413978068552905
0.369,0.174204,0.05445159854763013
0.37,0.17464,0.0547644208935659
0.371,0.17507399999999998,0.05507824787634422
0.372,0.17550799999999997,0.05539308149556694
0.373,0.175942,0.055708922859223235
0.374,0.17637599999999998,0.0560257730774271
0.375,0.17680999999999997,0.056343633262423115
0.376,0.17724399999999998,0.05666250452859187
0.377,0.17767799999999997,0.056982387992456175
0.378,0.17811199999999996,0.057303284772686404
0.379,0.17854599999999995,0.057625195990106466
0.38,0.17897999999999997,0.057948122767699485
0.381,0.17945099999999997,0.05827208618883114
0.382,0.17992199999999997,0.05859706364568992
0.383,0.18039299999999997,0.05892305618461034
0.384,0.18086399999999997,0.05925006485381191
0.385,0.18133499999999997,0.05957809070340375
0.386,0.181806,0.05990713478538947
0.387,0.182277,0.06023719815367188
0.388,0.182748,0.060568281864057785
0.389,0.183219,0.06090038697426284
0.39,0.18369,0.06123351454391626
0.391,0.18412099999999998,0.061567689440326374
0.392,0.184552,0.061902893238626105
0.393,0.18498299999999998,0.062239127096218594
0.394,0.185414,0.06257639217277214
0.395,0.18584499999999998,0.06291468963022635
0.396,0.186276,0.06325402063279853
0.397,0.18670699999999998,0.06359438634698952
0.398,0.187138,0.06393578794159038
0.399,0.18756899999999999,0.06427822658768848
0.4,0.188,0.06462170345867363
0.401,0.188429,0.06496622064393306
0.402,0.188858,0.06531177838290045
0.403,0.189287,0.06565837786040296
0.404,0.189716,0.06600602026361323
0.405,0.190145,0.06635470678205578
0.406,0.19057400000000002,0.06670443860761353
0.407,0.19100299999999998,0.06705521693453435
0.408,0.191432,0.06740704295943759
0.409,0.191861,0.06775991788132052
0.41,0.19229,0.06811384290156516
0.411,0.192717,0.06846882000340572
0.412,0.19314399999999998,0.0688248495930536
0.413,0.193571,0.06918193288368436
0.414,0.193998,0.06954007109090263
0.415,0.194425,0.06989926543274903
0.416,0.194852,0.07025951712970732
0.417,0.195279,0.07062082740471055
0.418,0.195706,0.0709831974831487
0.419,0.196133,0.07134662859287486
0.42,0.19656,0.0717111219642126
0.421,0.19698500000000002,0.07207667949855884
0.422,0.19741,0.07244330174715012
0.423,0.197835,0.07281098995247509
0.424,0.19826000000000002,0.07317974535953935
0.425,0.198685,0.07354956921587241
0.426,0.19911,0.07392046277153481
0.427,0.19953500000000002,0.07429242727912543
0.428,0.19996,0.07466546399378862
0.429,0.200385,0.07503957417322137
0.43,0.20081000000000002,0.0754147590776804
0.431,0.201233,0.0757910205544141
0.432,0.201656,0.07616835927467312
0.433,0.202079,0.0765467765112677
0.434,0.202502,0.07692627353961637
0.435,0.202925,0.07730685163775351
0.436,0.20334799999999997,0.07768851208633694
0.437,0.20377099999999998,0.0780712561686551
0.438,0.204194,0.07845508517063521
0.439,0.20461699999999997,0.07884000038085012
0.44,0.20503999999999997,0.07922600309052638
0.441,0.20546099999999998,0.07961309512397947
0.442,0.20588199999999998,0.08000127724405756
0.443,0.206303,0.08039055075494578
0.444,0.20672399999999996,0.0807809169635334
0.445,0.20714499999999997,0.08117237717942177
0.446,0.20756599999999997,0.08156493271493205
0.447,0.20798699999999998,0.08195858488511305
0.448,0.20840799999999998,0.08235333500774927
0.449,0.208829,0.08274918440336869
0.45,0.20925,0.08314613439525076
0.451,0.209669,0.08354418681968497
0.452,0.210088,0.08394334249913682
0.453,0.210507,0.08434360277026812
0.454,0.21092599999999997,0.08474496897254477
0.455,0.21134499999999998,0.08514744244824558
0.456,0.21176399999999998,0.08555102454246986
0.457,0.21218299999999998,0.08595571660314621
0.458,0.21260199999999999,0.08636151998104033
0.459,0.213021,0.08676843602976377
0.46,0.21344,0.08717646610578188
0.461,0.213857,0.08758561209612636
0.462,0.214274,0.08799587484717317
0.463,0.214691,0.08840725572921287
0.464,0.215108,0.08881975611544521
0.465,0.215525,0.08923337738198764
0.466,0.215942,0.08964812090788417
0.467,0.216359,0.09006398807511393
0.468,0.216776,0.09048098026859988
0.469,0.21719299999999997,0.09089909887621742
0.47,0.21760999999999997,0.0913183452888034
0.471,0.218025,0.09173872148694219
0.472,0.21844,0.09216022830131337
0.473,0.218855,0.09258286713704174
0.474,0.21927,0.09300663940227133
0.475,0.21968500000000002,0.09343154650817405
0.476,0.22010000000000002,0.09385758986895901
0.477,0.22051500000000002,0.09428477090188149
0.478,0.22093000000000002,0.09471309102725212
0.479,0.22134500000000001,0.0951425516684461
0.48,0.22176,0.09557315425191222
0.481,0.222173,0.096004900898831
0.482,0.222586,0.09643779238049581
0.483,0.222999,0.09687183013812795
0.484,0.223412,0.09730701561608314
0.485,0.223825,0.09774335026186014
0.486,0.224238,0.09818083552611133
0.487,0.224651,0.09861947286265109
0.488,0.225064,0.09905926372846653
0.489,0.22547699999999998,0.0995002095837261
0.49,0.22588999999999998,0.09994231189179019
0.491,0.22630099999999997,0.10038557296591155
0.492,0.22671199999999997,0.10082999347003303
0.493,0.227123,0.10127557488279475
0.494,0.227534,0.10172231868609094
0.495,0.22794499999999998,0.10217022636508083
0.496,0.22835599999999998,0.10261929940819789
0.497,0.22876699999999997,0.10306953930716035
0.498,0.229178,0.10352094755698103
0.499,0.229589,0.10397352565597767
0.5,0.22999999999999998,0.10442727510578269
0.501,0.23034984069505673,0.1048822236921454
0.502,0.2306996813901135,0.10533833618208673
0.503,0.23104952208517024,0.10579561425166734
0.504,0.231399362780227,0.10625405958108108
0.505,0.23174920347528372,0.10671367385466922
0.506,0.23209904417034047,0.10717445876093475
0.507,0.23244888486539722,0.10763641599255644
0.508,0.23279872556045397,0.10809954724640346
0.509,0.23314856625551073,0.10856385422354939
0.51,0.23349840695056748,0.10902933862928711
0.511,0.23198441995377825,0.10948736936297249
0.512,0.2304915642591515,0.10993453658322438
0.513,0.2290191076393112,0.1103711801977062
0.514,0.22756635946819545,0.11079762123418765
0.515,0.22613266748477637,0.11121416329374995
0.516,0.22471741487355776,0.11162109386262167
0.517,0.2233200176245856,0.11201868549912646
0.518,0.22193992214117472,0.11240719691001132
0.519,0.2205766030673395,0.1127868739285233
0.52,0.21922956131083035,0.11315795040500386
0.521,0.21789832224066144,0.11352064901940026
0.522,0.2165824340406631,0.1138751820239198
0.523,0.21528146620286182,0.11422175192304887
0.524,0.21399500814644312,0.11456055209728841
0.525,0.21272266794973158,0.114891767376212
0.526,0.21146407118408647,0.11521557456580166
0.527,0.21021885983987562,0.1155321429344541
0.528,0.2089866913357921,0.11584163466155854
0.529,0.20776723760374402,0.11614420525211934
0.53,0.20656018424238665,0.11644000392052162
0.531,0.20536522973310717,0.11672917394620796
0.532,0.2041820847129191,0.11701185300374622
0.533,0.2030104712992996,0.11728817346951308
0.534,0.20185012246250175,0.11755826270699195
0.535,0.20070078144132616,0.11782224333248574
0.536,0.1995622011987281,0.11808023346286858
0.537,0.19843414391399125,0.11833234694684125
0.538,0.19731638050850714,0.11857869358101918
0.539,0.19620869020248505,0.1188193793120538
0.54,0.1951108601001576,0.11905450642587896
0.541,0.19402268480127757,0.11928417372507384
0.542,0.19294396603689548,0.11950847669524496
0.543,0.19187451232758926,0.11972750766124933
0.544,0.1908141386624765,0.1199413559340094
0.545,0.1897626661974855,0.12015010794860592
0.546,0.1887199219714912,0.12035384739427422
0.547,0.18768573863903956,0.12055265533688135
0.548,0.18665995421849071,0.12074661033440826
0.549,0.18564241185450797,0.12093578854592207
0.55,0.18463295959390336,0.1211202638344829
0.551,0.18363145017394564,0.12130010786439545
0.552,0.18263774082226025,0.12147539019317641
0.553,0.18165169306760828,0.12164617835859623
0.554,0.18067317256077853,0.12181253796110435
0.555,0.17970204890496913,0.12197453274194064
0.556,0.1787381954950427,0.12213222465720627
0.557,0.17778148936509464,0.1222856739481452
0.558,0.1768318110438145,0.12243493920787493
0.559,0.17588904441716152,0.12258007744478065
